Complexity,Loss,Equation
1,0.94545454,"x4"
3,0.55019844,"x4 - x0"
5,0.5402522,"(x4 - x0) - x3"
6,0.41389108,"48.593803 - x3"
8,0.40654546,"x4 * (48.4044 - x3)"
9,0.15176529,"(exp(x4 / x0) * sqrt(x4)) - x3"
10,0.13890909,"(x4 * x4) - (x3 * (sqrt(x3) * x0))"
12,0.12654546,"(x4 * x4) - (x3 * ((sqrt(x3) * x0) - x4))"
13,0.12436364,"(x4 * x4) - ((x0 * x3) * sqrt(x3 - sqrt(x3)))"
15,0.11709091,"(x4 * x4) - (x3 * (x0 * (sqrt(x3) - 0.7146656)))"
20,0.11638599,"(((14.535048 - x3) + ((0.101463154 / x0) * square(x4))) / x1) + x3"
22,0.11636364,"((((14.535048 - x3) + ((0.101463154 / x0) * square(x4))) / x1) + x3) * x0"
23,0.116029784,"(((14.535048 - x3) + ((square(x4) * 0.101463154) / x0)) / x1) + (sqrt(x2) * x4)"
25,0.106181815,"x4 / (((x1 * ((((0.097030886 / x0) * square(x4)) + sqrt(x4)) - x3)) * x2) + -0.0006514869)"
32,0.102545455,"x4 / ((x2 * ((square(x4) * (0.096878715 / x0)) + (sqrt(x4) - x3))) + ((x1 - (sqrt(x0) * 0.013704338)) / (x1 * x0)))"
33,0.09163637,"x4 / ((((sqrt(x4) - x3) + ((square(x4) / x0) * 0.10434397)) * x2) + ((inv(x3) - (sqrt(x4) * 0.0042469352)) / (x3 * x1)))"
36,0.09069621,"(((inv(x3) - (sqrt(x4) * 0.0043113264)) / ((x3 + sqrt(x3)) * x1)) + ((((0.100231215 / x0) * square(x4)) + (sqrt(x4) - x3)) * x2)) * x0"
37,0.0894344,"x0 * (((inv(x3) - (sqrt(x4) * 0.0042840014)) / (((x4 * x1) + x3) * x1)) + (x2 * ((sqrt(x4) - x3) + ((square(x4) * 0.10023612) / x0))))"
38,0.08872727,"square(x4) / (((inv(x3) - (sqrt(x4) * 0.0042840014)) / (((x4 * x1) + x3) * x1)) + (x2 * ((sqrt(x4) - x3) + (square(x4) * (0.10023612 / x0)))))"
41,0.08871515,"((x4 * x4) * ((((sqrt(x4) + ((0.10023612 / x0) * square(x4))) - x3) * x2) + ((inv(x3) - (0.0042840014 * sqrt(x4))) / (((x4 * x1) + x3) * x1)))) * x2"
43,0.08867267,"((x0 + x1) * (x4 * ((x2 * (((square(x4) * 0.10023612) / x0) + (sqrt(x4) - x3))) + ((inv(x3) - (sqrt(x4) * 0.0042840014)) / (((x4 * x1) + x3) * x1))))) * x2"
44,0.08654545,"((((x2 * ((((0.100231215 / x0) * square(x4)) + sqrt(x4)) - x3)) + ((inv(x3) - (sqrt(x4) * 0.0043113264)) / ((x3 + sqrt(x1)) * x1))) * (x0 * sqrt(inv(x2)))) + x3) * x4"
