Complexity,Loss,Equation
1,0.91999984,"5.3432775"
3,0.42395446,"50.492523 - x3"
4,0.41745454,"127828.57 - cube(x3)"
5,0.18763636,"21866.922 - (x3 * x0)"
7,0.16350272,"54.491196 - (x0 * (x3 / x4))"
8,0.16095273,"54.858273 - (tan(x3 / x4) * x0)"
9,0.12060123,"85.09011 - (x3 * ((x0 / x4) - -0.41863993))"
10,0.11086,"x0 - cube(x0 * ((0.12317408 * x3) / x4))"
11,0.09542105,"41.33946 - (x0 * (((x3 / x4) - x1) - x2))"
12,0.094516136,"cube(41.49055 - ((((x3 / x4) - x1) - x2) * x0))"
13,0.09163637,"(40.819496 - (((x3 / x4) - (x2 + x1)) * x0)) * x4"
16,0.08654906,"x0 - (cube((x0 * ((x3 * 0.051916476) / x4)) - 0.5821399) / (x2 + x1))"
17,0.08654545,"cube(x0 - (cube((x0 * ((x3 * 0.0518885) / x4)) - 0.58214086) / (x1 + x2)))"
18,0.08377383,"x0 - (cube(((x0 * x3) * (0.05213312 / x4)) - 0.62462544) / (x2 + (x1 * 0.84090674)))"
19,0.08363665,"cube(x0 - (cube(((x0 * x3) * (0.052131172 / x4)) - 0.62462556) / ((x1 * 0.84090674) + x2)))"
20,0.08195294,"((0.8512846 - cube(((x0 * (0.05315938 / x4)) * x3) - 0.632133)) / ((x1 * 0.84230757) + x2)) + x0"
21,0.081821404,"cube(((0.8512847 - cube((x3 * ((x0 * 0.053153194) / x4)) - 0.63213193)) / (x2 + (x1 * 0.84042704))) + x0)"
22,0.081454545,"(((0.8419593 - cube(((x3 * (0.053153194 / x4)) * x0) - 0.63213193)) / (x2 + (0.84042704 * x1))) + x0) * x3"
23,0.0811861,"((0.8512847 - cube((((x0 / x4) * 0.053153194) * x3) - 0.63213193)) / ((x1 * 0.84042704) + x2)) + (x0 + tan(x0))"
24,0.0634004,"cube(cube((x3 * (x0 * (-0.0009171766 / (x2 + x1)))) / x4)) + (x0 - cube(((0.121197745 / x4) * x3) * x0))"
25,0.06332563,"(cube(cube((x0 * (x3 * (-0.0009243572 / (x1 + x2)))) / x4)) + x0) - cube(x3 * sin((x0 * 0.121482216) / x4))"
26,0.056007713,"cube(cube((((x0 - x3) / x4) * (-0.0010160214 / (x2 + x1))) * x3)) + (x0 - cube(((x0 * 0.122396335) * x3) / x4))"
27,0.052686363,"x0 + (cube(cube(((x3 / x4) / (x2 + x1)) * sin((x0 - x3) * -0.0010199561))) - cube((0.122396335 / x4) * (x3 * x0)))"
