Complexity,Loss,Equation
1,0.8930909,"74.26145"
3,0.41065785,"48.37836 - x4"
4,0.41039276,"cube(49.23777 - x4)"
5,0.18327273,"25720.936 - (x1 * x4)"
7,0.16436364,"25320.016 - (x4 * (x1 + x4))"
8,0.13791582,"54.372223 - (x4 * sqrt(x1 / x5))"
9,0.12127291,"37.913956 - (((x4 / x5) - 0.040837888) * x1)"
10,0.12006447,"cube(36.1343 - (x1 * ((x4 / x5) - 0.04335484)))"
11,0.099233955,"41.302303 - (x1 * ((x4 / x5) - (x2 + x3)))"
12,0.09751274,"cube(41.289333 - ((((x4 / x5) - x3) - x2) * x1))"
13,0.09527273,"(42.022808 - (x1 * ((x4 / x5) - (x3 + x2)))) / 0.005734641"
14,0.094545454,"cube(49.105515 - (((x4 / x5) - (x2 + x3)) * x1)) - x5"
16,0.09381818,"((41.322517 - (((x4 / x5) - (x2 + x3)) * x1)) + cos(x1)) * x0"
17,0.09309091,"((41.322517 - ((sin(x4 / x5) - (x2 + x3)) * x1)) + cos(x1)) * x0"
18,0.09163637,"x0 * (41.322517 - ((((x4 / x5) - (x2 + x3)) * x1) + cos(x5 / -0.65767777)))"
19,0.09010599,"(cube(49.087837 - (((x4 / x5) - (x2 + x3)) * x1)) - x5) + tan(0.8339191 - x1)"
20,0.08872727,"cube(cube(49.087837 - (((x4 / x5) - (x2 + x3)) * x1)) - (x5 + tan(x1 - 2.1093383)))"
24,0.08803246,"(tan(x0) / 0.06599369) + (((89.69604 - (((x1 / x5) + 0.45525223) * x4)) * 89.69604) + (((-0.0990277 / x2) + 0.6268365) / x3))"
25,0.08800025,"cube((tan(x0) / 0.06599369) + (((89.69604 - ((0.45525223 + (x1 / x5)) * x4)) * 89.69604) + (((-0.0990277 / x2) + 0.6268365) / x3)))"
26,0.083656445,"tan(x4 + (x1 / x5)) + (x4 * ((x3 * ((89.6935 - (x4 * ((x1 / x5) + 0.43257365))) * 89.691536)) + (-0.10540682 / x2)))"
27,0.083636366,"cube(tan(x4 + (x1 / x5)) + (x4 * ((89.691536 * (x3 * (89.6935 - (x4 * (0.43209773 + (x1 / x5)))))) + (-0.10540682 / x2))))"
29,0.081442006,"((((-0.0982383 / x2) + (((89.69341 - (((x1 / x5) + 0.44345313) * x4)) * 89.69156) * x3)) * x4) + tan(x4)) + tan((x1 / x5) + x4)"
31,0.079303004,"tan((x1 / x5) + x4) + ((x4 * ((x3 * ((89.6935 - ((0.43357494 + (x1 / x5)) * x4)) * 89.691536)) + (-0.105406806 / x2))) - tan(-0.2565044 - x0))"
32,0.07927395,"cube(tan((x1 / x5) + x4) + ((x4 * (((89.6935 - ((0.43357494 + (x1 / x5)) * x4)) * (x3 * 89.691536)) + (-0.105406806 / x2))) - tan(-0.2565044 - x0)))"
33,0.0786419,"(tan((x1 / x5) + x4) + ((((-0.10540682 / x2) + ((89.6935 - (((x1 / x5) + 0.43357494) * x4)) * (x3 * 89.691536))) * x4) - tan(-0.2565044 - x0))) + 3.4965553"
34,0.07854545,"cube(tan((x1 / x5) + x4) + ((x4 * ((-0.10540682 / x2) + (((89.6935 - (((x1 / x5) + 0.43357494) * x4)) * x3) * 89.691536))) - tan(-0.2565044 - x0))) + x4"
35,0.07709091,"cube((tan(x4) + ((x4 * ((-0.10540682 / x2) + ((89.6935 - (((x1 / x5) + 0.43357494) * x4)) * (x3 * 89.691536)))) - tan(-0.2565044 - x0))) + tan((x1 / x5) + x4))"
36,0.076737866,"tan(x4) + (((((((89.6935 - (((x1 / x5) + 0.43357494) * x4)) * (x3 * 89.691536)) + (-0.10540682 / x2)) * x4) - tan(-0.2565044 - x0)) + tan((x1 / x5) + x4)) + 2.1379588)"
37,0.07636364,"cube((tan(x4) + ((x4 * ((-0.10540682 / x2) + ((89.6935 - (((x1 / x5) + 0.43357494) * x4)) * (x3 * 89.691536)))) - tan(-0.2565044 - x0))) + tan((x1 / x5) + x4)) + x4"
41,0.075636365,"(((x4 * ((-0.10540682 / x2) + (((tan(x0) / (89.69161 - (x4 * ((x1 / x5) + 0.47055435)))) + (89.6935 - (((x1 / x5) + 0.43357494) * x4))) * (89.691536 * x3)))) - tan(-0.2565044 - x0)) / x2) + x5"
42,0.07535037,"(tan(x4) + (x4 * ((-0.10540682 / x2) + (((((tan(x0) / (89.69161 - (x4 * ((x1 / x5) + 0.47055435)))) - (((x1 / x5) + 0.43357494) * x4)) + 89.6935) * x3) * 89.6935)))) - tan((x4 + -0.10540682) - x1)"
43,0.07490909,"(((x4 * ((-0.10540682 / x2) + ((x3 * 89.691536) * (((tan(x0) / (89.69161 - (x4 * ((x1 / x5) + 0.47055435)))) + 89.6935) - (((x1 / x5) + 0.43357494) * x4))))) - tan(x4 + (-0.10540682 - x1))) / x2) + x5"
44,0.07418182,"(((tan(x4) + (x4 * (((((89.6935 - (((x1 / x5) + 0.43357494) * x4)) + (tan(x0) / (89.69161 - (x4 * ((x1 / x5) + 0.47055435))))) * x3) * 89.691536) + (-0.10540682 / x2)))) - tan(-0.2565044 - x0)) / x2) + x5"
