Complexity,Loss,Equation
1,0.90763634,"x0"
3,0.8108804,"x0 - x1"
4,0.56230444,"x0 - square(x4)"
5,0.43578792,"x0 - exp(sqrt(x4))"
6,0.23168404,"x0 - (sqrt(x1) * x4)"
8,0.19054545,"24688.951 - (x1 * x4)"
9,0.16145454,"1.2430405e6 - (x1 * square(x4))"
12,0.15824696,"x1 + (((16430.688 / x1) - x4) * x4)"
13,0.15345454,"x0 + ((sqrt(1.0228255e6 / x1) - x4) * x1)"
14,0.1528651,"(sqrt(x1) * (sqrt(1.0104619e6 / x1) - x4)) + x4"
15,0.14805487,"(sqrt(x3 * x2) * x0) + ((15478.16 / x1) - x4)"
17,0.13963637,"x0 * ((sqrt(x2 * x3) * x0) + ((15357.141 / x1) - x4))"
18,0.12727273,"6267.7183 + ((((15620.244 / x1) - x4) / x2) / sqrt(x3))"
23,0.12436364,"((15734.946 / x1) + (exp(x2) * ((sqrt(x3) * (x2 * 6335.1045)) - x4))) * x1"
24,0.12290909,"((sqrt(x3) * 6336.6006) + (((15620.244 / x1) - x4) / x2)) - (exp(sqrt(x4)) * x3)"
25,0.12134537,"(((sqrt(x3) * 8526.974) * x2) + (((18729.438 / x1) - x4) + -9.995719)) / x3"
27,0.11796232,"((((18898.523 / x1) + ((x2 * sqrt(x3)) * 8470.27)) + (-9.503426 - x4)) / x3) - x4"
28,0.11708867,"(((18730.033 / x1) + -9.705428) + ((sqrt(x3) * ((square(x3) + x2) * 8527.133)) - x4)) / x3"
30,0.11707022,"(((sqrt(x3) * (8527.133 * (square(x3) + x2))) + ((18730.033 / x1) + -9.710197)) - x4) / (x3 + x3)"
31,0.11418182,"(((18730.047 / x1) + ((((x2 * 8580.346) * sqrt(x3)) - x4) + -10.014473)) / square(x3)) + (sqrt(x1) / x2)"
33,0.11345454,"((((((x2 * sqrt(x3)) * 8580.346) + ((18730.047 / x1) - x4)) + -10.2908) * sqrt(x2 + x2)) / square(x3)) + x1"
34,0.106181815,"((((-9.303087 - x4) + (x2 * (sqrt(x3) * 8580.346))) + (18730.047 / x1)) / square(x3)) - square(square(x4 * x2) * x4)"
35,0.104,"((((x2 * (sqrt(x3) * 8580.347)) + (18730.047 / x1)) + (-9.038219 - x4)) / square(x3)) - square(square(x2 * x4) / inv(x4))"
36,0.10181818,"((((-9.303087 - x4) + ((x2 * sqrt(x3)) * 8580.346)) + (18730.047 / x1)) / square(x3)) + (x1 - square(square(x2 * x4) * x4))"
40,0.09985718,"((((((x2 * 8580.347) * sqrt(x3)) + ((18730.047 / x1) + (-9.038219 - x4))) / exp(x2)) / square(x3)) - square(square(x2 * x4) / inv(x4))) + x1"
41,0.09454568,"(((sqrt(inv(x4)) / square(x3)) * (((x2 * (sqrt(x3) * 8580.347)) + ((18730.047 / x1) + -9.08404)) - x4)) - (x0 / square(square(inv(x4 * x2))))) + x1"
43,0.093818195,"((sqrt(inv(x4)) / square(x3)) * ((18730.047 / x1) + (((x2 * (sqrt(x3) * 8580.347)) + -9.191803) - x4))) - (((x0 / square(square(inv(x4 * x2)))) - x1) - x4)"
44,0.0930911,"(((inv(sqrt(x4)) / square(x3)) * ((((x2 * sqrt(x3)) * 8580.347) + ((18730.047 / x1) + -9.08404)) - x4)) - (x0 / (square(square(inv(x4 * x2))) - inv(x1)))) + x1"
46,0.09163643,"((((inv(sqrt(x4)) / square(x3)) * ((((x2 * (sqrt(x3) * 8580.347)) + (18730.047 / x1)) + -9.169426) - x4)) - (x0 / (square(inv(square(x2 * x4))) - inv(x1)))) + x4) + x1"
47,0.091636375,"(((inv(sqrt(x4)) / square(x3)) * ((((x2 * 8580.347) * sqrt(x3)) + ((18730.047 / x1) + -9.098529)) - x4)) - (x0 / (square(inv(square(x2 * x4))) - inv(x1)))) + (x1 + sqrt(x0))"
48,0.091636285,"(x1 * square(exp(x3))) + (((inv(sqrt(x4)) / square(x3)) * (((-9.098529 - x4) + ((x2 * sqrt(x3)) * 8580.347)) + (18730.047 / x1))) - (x0 / (square(inv(square(x4 * x2))) - inv(x1))))"
49,0.09090909,"(x1 * square(square(exp(x3)))) + (((sqrt(inv(x4)) / square(x3)) * ((((18730.047 / x1) + -9.098529) - x4) + ((sqrt(x3) * x2) * 8580.347))) - (x0 / (square(inv(square(x4 * x2))) - inv(x1))))"
