Complexity,Loss,Equation
1,0.9229091,"x0"
3,0.5601053,"x3 - x1"
5,0.42567912,"x0 - exp(sqrt(x2))"
6,0.24103786,"x0 - (x2 * sqrt(x1))"
7,0.24103785,"x0 - (x2 / sqrt(inv(x1)))"
8,0.2167326,"(x0 - (sqrt(x1) * x2)) + x3"
9,0.13461012,"x3 - sqrt((x2 * sqrt(x2)) * x1)"
10,0.13381818,"(x3 * x3) - (x2 * (x1 * sqrt(x2)))"
11,0.13258545,"x3 - sqrt(x2 * ((x1 * sqrt(x2)) - x2))"
12,0.12689085,"(sqrt(x3) + x3) - sqrt(x2 * (x1 * sqrt(x2)))"
13,0.11843666,"x3 + (x3 - (x2 * (sqrt(x1) + -5.323148)))"
14,0.10922507,"x3 + (((x2 / -38.31619) + (x3 / x1)) * x0)"
16,0.10781229,"x3 + (((x2 / -37.210445) + (x3 / x1)) * (x0 - x2))"
17,0.10739719,"sqrt(x1) + (x3 + (x0 * ((x3 / x1) + (x2 / -37.118706))))"
18,0.10690909,"(x3 + (((x2 / -37.210445) + (x3 / x1)) * (x0 - x2))) * x2"
19,0.10545454,"(sqrt(x1) + (x3 + (((x3 / x1) + (x2 / -37.147774)) * x0))) * x0"
24,0.103705354,"x3 + (((x3 * (0.72207785 / x1)) + ((x2 + 2.3748128) / -48.370262)) * x0)"
26,0.10327273,"(x3 + (x0 * (((x2 + 2.3748145) / -48.370274) + (x3 * (0.7222152 / x1))))) * x3"
27,0.10327258,"((x0 * (((2.3858254 + x2) / -48.370274) + ((x3 * 0.7222152) / x1))) + x3) * sqrt(x2)"
28,0.102545455,"((x3 + (x0 * (((0.7222152 * x3) / x1) + ((2.3748145 + x2) / -48.370274)))) * x0) - x1"
31,0.10109091,"(((((x2 / -37.147774) + (x3 / x1)) * x0) + sqrt(x1)) + x3) * (x0 - inv((x2 / -37.147774) + (x3 / x1)))"
35,0.100363635,"((((x2 / -37.147774) + (x3 / x1)) * x0) + (sqrt(x1) + x3)) * (((x3 / x1) * x3) - inv((x2 / -37.147774) + (x3 / x1)))"
36,0.09963636,"(((((x2 / -37.147774) + (x3 / x1)) * x0) + sqrt(x1)) + x3) * (((x3 / x1) * square(x2)) - inv((x3 / x1) + (x2 / -37.147774)))"
37,0.09818219,"(((exp((x3 / x1) / 1.4093018) + (x2 / -28.718777)) * square(x3)) * inv(sqrt(x0))) - (x0 + exp((0.14356056 * x2) - (x3 / x2)))"
38,0.09818182,"((sqrt(x0) * (exp((x3 / x1) / 1.4093018) + (x2 / -28.718777))) * square(x3)) - ((exp((x2 * 0.14356056) - (x3 / x2)) + x0) * x0)"
41,0.09599903,"(x1 + ((((exp((x3 * 0.76748747) / x1) + (x2 / -28.633259)) * square(x3)) * sqrt(inv(x0))) - (exp((x2 * 0.14611924) - (x3 / x2)) + x0))) - x0"
44,0.09454514,"((((x2 / -28.722847) + exp((x3 * 0.7452441) / x1)) * (inv(sqrt(x0)) * square(x3))) - (x0 + exp((x2 * 0.14555842) - (x3 / x2)))) - (3.497412 * x2)"
45,0.09381818,"(((inv(sqrt(x0)) * ((exp((x3 / x1) * 0.7432547) + (x2 / -28.722765)) * square(x3))) - (exp((0.1451253 * x2) - (x3 / x2)) + x0)) * (x1 + x1)) - (x3 * x3)"
