Complexity,Loss,Equation
1,0.9229091,"x0"
4,0.7580861,"x0 - square(x1)"
5,0.58299255,"x0 - exp(sqrt(x1))"
6,0.42675808,"48.461582 - x1"
7,0.42111185,"2343.182 - square(x1)"
8,0.17963636,"25108.752 - (x0 * x1)"
9,0.15200435,"1111.5874 - (sqrt(x0) * x1)"
11,0.1499075,"(x1 + 1007.96674) - (x1 * sqrt(x0))"
12,0.14963336,"1217.6622 - ((x1 + sqrt(x1)) * sqrt(x0))"
13,0.14729612,"((x1 + 967.8709) - (sqrt(x0) * x1)) + x1"
14,0.14594677,"1220.9436 - (sqrt(x0) * (x1 + 6.0548196))"
15,0.14545459,"18634.89 - ((x1 + -14.596907) * (x0 + x1))"
16,0.14545454,"(1220.9486 - (sqrt(x0) * (x1 + 6.021436))) * x0"
26,0.14395943,"square((x1 + x1) - 27.201395) * (25.304062 - (x1 + ((x1 * -10.018857) / sqrt(x0))))"
27,0.14364561,"sqrt(square(27.162752 - (x1 + x1))) * (25.304703 - (((x1 * -10.023723) / sqrt(x0)) + x1))"
28,0.14299336,"square((x1 + x1) - 27.142962) * ((25.328636 - ((x1 * (-10.013238 / sqrt(x0))) + x1)) * x1)"
29,0.14291818,"(25.304058 - ((x1 * (-10.018835 / sqrt(x0))) + x1)) * square(square(x1 * (x1 + (x1 - 27.142962))))"
30,0.13963637,"(square(x1 * (x1 + (x1 - 27.142754))) * (25.30412 - (((x1 * -10.0192995) / sqrt(x0)) + x1))) - x1"
37,0.13890909,"(square((x1 + (x1 - 27.162752)) * (x1 * (x1 + -35.328426))) - x1) * (25.304703 - (((x1 * -10.023723) / sqrt(x0)) + x1))"
40,0.13531421,"((25.304703 - (x1 + ((x1 / sqrt(x0)) * -10.023723))) * square(((x1 + x1) - 27.162752) * (x1 + (exp(x1 / x0) * -35.328426)))) - x1"
41,0.13527273,"((25.304703 - (x1 + ((x1 / sqrt(x0)) * -10.023723))) * square(square(((x1 + x1) - 27.162752) * (x1 + (exp(x1 / x0) * -35.328426))))) - x1"
44,0.13381818,"((25.304703 - (x1 + ((x1 / sqrt(x0)) * -10.023723))) * square((27.162752 - (x1 + x1)) * (x1 + (-35.328426 * exp(1.474482 / sqrt(x0)))))) - x1"
