Complexity,Loss,Equation
1,0.9243636,"x0"
4,0.7589849,"x0 - square(x1)"
5,0.5881439,"x0 - exp(sqrt(x1))"
6,0.41890368,"48.131424 - x1"
7,0.41383913,"2343.1804 - square(x1)"
8,0.19636364,"25720.27 - (x0 * x1)"
9,0.16000585,"1104.8456 - (sqrt(x0) * x1)"
11,0.15869123,"x1 + (1055.9392 - (sqrt(x0) * x1))"
12,0.15865055,"(1132.4922 - (sqrt(x0) * x1)) - sqrt(x0)"
13,0.15781818,"((1117.2266 - (sqrt(x0) * x1)) * x1) - x0"
17,0.1570909,"((x1 * ((x1 + 1056.7021) - (x1 * sqrt(x0)))) - x0) - x0"
20,0.15636364,"(1260.6464 - (sqrt(x0) * ((x1 - inv(sqrt(x1))) + 7.722925))) * x0"
25,0.15211849,"((sqrt(x0) + x1) + inv((x0 / x1) + -3.5474575)) - exp((0.004005424 * sqrt(x0)) * x1)"
27,0.15054545,"(sqrt(x0) + (inv((x0 / x1) + -3.5474575) + (x1 - exp(x1 * (0.004005424 * sqrt(x0)))))) * x0"
32,0.14981818,"((sqrt(x0) + x1) + (inv(((x0 + -0.14989413) / x1) + -3.5474575) - exp(sqrt(x0) * (x1 * 0.004005424)))) * x0"
