Complexity,Loss,Equation
1,0.92872727,"8.917432"
3,0.4019906,"48.876896 - x1"
4,0.40159047,"cube(49.507103 - x1)"
5,0.39781818,"(48.46823 - x1) * x0"
6,0.15491302,"1111.4191 - (sqrt(x0) * x1)"
7,0.15490909,"cube(1111.1819 - (sqrt(x0) * x1))"
8,0.15217915,"1117.5852 - (sqrt(x0) * (x1 + 2.6767364))"
9,0.14781605,"1079.045 - (sqrt(x0) * (x1 - sin(x1)))"
10,0.14769036,"1078.1052 - ((x1 - sin(tan(x0))) * sqrt(x0))"
11,0.14763637,"(1078.2701 - (sqrt(x0) * (x1 - sin(x1)))) * x0"
12,0.14619648,"((tan(x0) + x0) / tan(log(x1) * 0.46426705)) + 105.509224"
13,0.14115989,"(tan(tan(x0)) + 1078.9143) - (sqrt(x0) * (x1 - sin(x1)))"
15,0.14109091,"((tan(tan(x0)) + 1078.2701) - ((x1 - sin(x1)) * sqrt(x0))) * x1"
16,0.13548383,"(x0 / tan(0.49657467 * log(x1))) + (215.55794 - sqrt(square(x1 * cos(x0))))"
17,0.13538525,"cube((215.55794 - (sqrt(square(cos(x0))) * x1)) + (x0 / tan(0.49657467 * log(x1))))"
18,0.13060726,"((x0 / tan(log(x1) * 0.490454)) - (cos(square(-0.15070611 - sin(x0))) * x1)) + 205.18097"
19,0.1304448,"cube(((x0 / tan(log(x1) * 0.495951)) - (cos(square(-0.1534275 - sin(x0))) * x1)) + 215.47118)"
20,0.12945454,"x1 * ((x0 / tan(log(x1) * 0.49597967)) + (214.74226 - (cos(square(-0.15280227 - sin(x0))) * x1)))"
21,0.12767872,"215.85724 + ((x0 / tan(log(x1) * 0.49533728)) - ((x1 * cos(square(sin(x0)))) - tan(tan(sin(x0)))))"
22,0.123357475,"((x0 / tan(log(x1) * 0.4962448)) - (cos(square(sin(x0) - -0.1547456)) * (x1 - tan(tan(x0))))) - -217.14653"
23,0.12304086,"cube(((x0 / tan(log(x1) * 0.4962448)) - (cos(square(sin(x0) - -0.1547456)) * (x1 - tan(tan(x0))))) - -216.59142)"
24,0.12218182,"((x0 / tan(log(x1) * 0.49587756)) + (217.01604 - ((cos(square(-0.15379477 - sin(x0))) * x1) - tan(tan(x0))))) * x0"
27,0.121224456,"(((tan(x0 - -0.70050913) + x0) / tan(log(x1) * 0.49543577)) - (cos(square(sin(x0) - -0.15347831)) * (x1 - tan(tan(x0))))) - -214.61494"
28,0.12062018,"(((inv(sin(x0) - -0.15347831) + x0) / tan(log(x1) * 0.49543577)) - ((x1 - tan(tan(x0))) * cos(square(sin(x0) - -0.15347831)))) - -215.35692"
29,0.11647297,"((((0.39440393 / sin(x0 - -2.6001232)) + x0) / tan(log(x1) * 0.49545786)) - (cos(square(sin(x0) - -0.14903912)) * (x1 - tan(tan(x0))))) - -215.58214"
30,0.11624418,"cube(((x0 + (0.4657265 / sin(x0 - -2.6006925))) / tan(log(x1) * 0.49543577)) + (215.43042 - (cos(square(sin(x0) - -0.15318869)) * (x1 - tan(tan(x0))))))"
31,0.11563636,"(((((0.3912489 / sin(x0 - -2.6006925)) + x0) / tan(log(x1) * 0.49543577)) - ((x1 - tan(tan(x0))) * cos(square(sin(x0) - -0.15347831)))) - -215.35692) * x0"
33,0.115348436,"(((x0 + (0.3912489 / sin(x0 - -2.6006925))) / tan(log(x1) * 0.49543577)) + ((cos(square(sin(x0) - -0.15347831)) * ((0.80039227 - x1) + tan(tan(x0)))) - -215.35692)) * x1"
34,0.11490909,"((((0.3912489 / sin(x0 - -2.6006925)) + x0) / tan(log(x1) * 0.49543577)) + (215.43042 - ((x1 - tan(tan(x0))) * cos(square(-0.15347831 - sin(x0)))))) * (x0 - tan(x1))"
36,0.114694424,"((((0.3912489 / sin(x0 - -2.6006925)) + x0) / tan(log(x1) * 0.49543577)) + ((((0.80039227 - x1) + tan(tan(x0))) * cos(square(sin(x0) - -0.15347831))) - -215.35692)) * (x0 - tan(x1))"
37,0.11418182,"((((0.3912489 / sin(x0 - -2.6006925)) + x0) / tan(log(x1) * 0.49543577)) + ((((sqrt(0.70385295) - x1) + tan(tan(x0))) * cos(square(sin(x0) - -0.15347831))) - -215.35692)) * (x0 - tan(x1))"
38,0.11164171,"cube((((x0 + inv(sin(x0 - 0.5411772) * -1.5019001)) / tan(log(x1) * 0.49512088)) - ((x1 - tan(tan(x0))) * cos(square(-0.15316047 - sin(x0))))) - (-215.32738 - tan(tan(log(x1 / 0.15031785)))))"
39,0.111476384,"cube(((((inv(tan(sin(x0 - 0.5412302) * -1.5019001)) + x0) / tan(log(x1) * 0.49518245)) - ((x1 - tan(tan(x0))) * cos(square(sin(x0) - -0.15318869)))) - -215.32738) - tan(tan(log(0.15031771 / x1))))"
40,0.11066107,"cube(((((x0 + inv(sin(-2.6006925 - x0) * -1.4251615)) / tan(0.49543577 * log(x1))) - ((x1 - tan(tan(x0))) * cos(square(sin(x0) - -0.15347831)))) - -215.32738) - tan(tan(log(0.15031281 / x1)))) - -2.5453265"
41,0.11054546,"cube(cube(((((x0 + inv(-1.4251615 * sin(-2.6006925 - x0))) / tan(0.49543577 * log(x1))) - ((cos(square(sin(x0) - -0.15347831)) * x1) - tan(tan(x0)))) - -215.32738) - tan(tan(log(0.15031281 / x1))))) + x1"
