Complexity,Loss,Equation
1,0.94618183,"x0"
3,0.56752515,"x4 - x1"
4,0.55796,"x0 - square(x3)"
5,0.42668334,"x0 - exp(sqrt(x3))"
6,0.22463301,"square(x0 / x3) - x1"
7,0.224633,"(square(x0) / square(x3)) - x1"
8,0.21167147,"((x0 + x3) / sqrt(x1)) - x3"
9,0.13929656,"square(x4 / x3) - (x1 / sqrt(x3))"
11,0.13839099,"square(x2 + (x4 / x3)) - (x1 / sqrt(x3))"
12,0.124682575,"square(((x4 + x4) / x3) + sqrt(sqrt(x0))) - x1"
13,0.118142,"square(((x4 + x4) / x3) + 5.346712) - x1"
15,0.113607086,"square(((exp(x2) * (x4 + x4)) / x3) + sqrt(sqrt(x0))) - x1"
16,0.10741591,"square((((x4 + x4) / x3) + 5.1426167) * exp(x2)) - x1"
17,0.10435087,"square(square(exp(x2)) * (((x4 + x4) / x3) + 4.8883452)) - x1"
19,0.104,"(square((4.8873606 + ((x4 + x4) / x3)) * square(exp(x2))) - x1) / x2"
21,0.10327273,"((square(4.8873606 + (((x4 + x4) / x3) * square(exp(x2)))) - x1) / x2) + x4"
22,0.10238137,"(((exp(x2) / (x3 - exp(sqrt(x2)))) * sqrt(x4 + (x1 - inv(x2)))) * (x4 + x4)) - x1"
23,0.10152004,"((sqrt(x4 + (x1 - inv(x2))) * ((x4 + x4) / (x3 - square(exp(sqrt(x2)))))) * exp(x2)) - x1"
24,0.100363635,"(((((x4 + x4) / (x3 - 1.3078792)) * sqrt(x4 + (x1 - inv(x2)))) - x1) / x2) + x1"
26,0.099077396,"((x4 / (x1 - x3)) + (((x4 + x4) * sqrt((x1 - inv(x2)) + x4)) / (x3 - 2.0881815))) - x1"
27,0.09890909,"x0 + (x1 * ((((x4 + x4) / (x3 - ((x0 / x4) - (x4 / x0)))) * sqrt((x4 + x1) - inv(x2))) - x1))"
28,0.096727274,"x0 * ((sqrt((x1 - inv(x2)) + x4) * ((x4 + x4) / (x3 - 1.7783434))) + ((x4 / (x1 - x3)) - x1))"
30,0.096,"((((sqrt(x4 + (x1 - inv(x2))) / (x3 - 1.3622999)) * (x4 + x4)) + ((x4 / (x1 - x3)) - x1)) * x4) + x4"
35,0.09527126,"(x3 + ((((x4 + x4) * (sqrt(x4 + (x1 - inv(x2))) / (x3 - 1.7423403))) + ((x4 / (x1 - x3)) - x1)) * (x0 / x3))) - inv(x2)"
36,0.09236257,"(((((sqrt((x4 + x1) - inv(x2)) / (x3 - 1.7423565)) * (x4 + x4)) + ((x4 + inv(x2)) / (x1 - x3))) - x1) * x3) + (x3 - inv(x2))"
38,0.09090909,"((((sqrt((x4 + x1) - inv(x2)) / (x3 - 1.7423565)) * (x4 + x4)) + (((x4 / 0.706348) / (x1 - x3)) - x1)) * (x3 + x3)) - inv(x2)"
