Complexity,Loss,Equation
1,0.92945457,"x0"
3,0.57068604,"x4 - x1"
5,0.4478244,"x0 - exp(sqrt(x3))"
6,0.24435303,"x0 - (x3 * sqrt(x1))"
8,0.22648422,"((x4 + x0) / sqrt(x1)) - x3"
9,0.14753261,"square(square(x4) / (x1 * x3)) - x3"
10,0.1475326,"square(square(x4) * (inv(x1) / x3)) - x3"
11,0.14155784,"square((x3 + (square(x4) / x1)) / x3) - x3"
12,0.13628848,"square((square(x4 + sqrt(x1)) / x1) / x3) - x3"
13,0.131601,"((x4 + x3) / 0.4001017) - (x3 * sqrt(x1))"
15,0.1297241,"(((x3 + x4) + x3) / 0.469821) - (sqrt(x1) * x3)"
16,0.12872727,"(square((square(x4) / (x3 * x1)) + 0.77908754) - x3) * x4"
17,0.12514818,"((x4 + ((x0 * x2) + x3)) / 0.41586518) - (x3 * sqrt(x1))"
18,0.12121966,"square((square(exp(sqrt(sqrt(x2)))) + (x4 * inv(x3))) * -2.1190476) - x1"
20,0.11896025,"square((square(exp(sqrt(sqrt(x2)))) + (x4 * inv(x3))) * (x2 + 2.1679652)) - x1"
21,0.11893424,"square(((x4 * inv(x3)) + square(exp(sqrt(sqrt(x2))))) * 2.1667094) - (x1 / exp(x2))"
22,0.11709091,"((square((square(exp(sqrt(sqrt(x2)))) + (inv(x3) * x4)) * 2.1007872) - x1) / x2) + x0"
23,0.11428844,"square(((inv(x3 - -3.4937892) * x4) + square(square(exp(sqrt(x2))))) * 2.3949363) - x1"
25,0.11272727,"x0 * (square((square(square(exp(sqrt(x2)))) + (x4 * inv(x3 - -3.4937773))) * 2.3864665) - x1)"
28,0.10909091,"((square((inv(x3) * square(x4 - -55.327446)) / x1) - x3) * 1.4090762e8) - ((x3 * (x0 * x0)) / x2)"
33,0.108363636,"((1.4090762e8 * (square((inv(x3) * square(x4 - -55.327446)) / x1) - x3)) - ((x0 * (x0 / x2)) * x3)) - square(x1 * x3)"
35,0.10763636,"((1.4090762e8 * (square((inv(x3) * square(x4 - -55.327446)) / x1) - x3)) - (((x0 * x0) / x2) * x3)) - square((x1 * x3) - x4)"
36,0.10545454,"(square((x4 + -816.5513) / -0.027840633) * (square((inv(x3) / x1) * square(x4 - -34.759823)) - x3)) - (x0 * ((x3 * x0) / x2))"
42,0.104727276,"((square((square(-34.759823 - x4) * inv(x3)) / x1) - x3) * square((x4 + -816.5513) / -0.027840633)) - (x0 * ((x0 / (x2 - inv(x1 * sqrt(x0)))) * x3))"
