Complexity,Loss,Equation
1,0.9309091,"x4"
3,0.57323104,"x4 - x1"
4,0.5564408,"x0 - square(x3)"
5,0.43275017,"x0 - exp(sqrt(x3))"
6,0.2307726,"square(x0 / x3) - x1"
8,0.22616065,"square(x0 / x3) - (x1 - x3)"
9,0.13672727,"square(x4) - ((x1 * sqrt(x3)) * x3)"
11,0.13454546,"square(x4) - (sqrt(x3) * ((x1 * x3) - x4))"
12,0.13018182,"square(x4) - (x3 * ((sqrt(x3) * x1) + inv(x2)))"
13,0.12945454,"x1 + ((x4 - sqrt(x3 * (sqrt(x3) * x1))) / x2)"
14,0.12521675,"x4 - sqrt((x1 * x3) * (sqrt(x3) - (x2 * sqrt(x1))))"
16,0.12436364,"(x4 - sqrt((x1 * x3) * (sqrt(x3) - (x2 * sqrt(x1))))) / x2"
17,0.12229623,"((x1 * (x2 - (sqrt(x3) / 3.842929))) + x4) + (x1 - x3)"
18,0.11908893,"(((x1 + x4) * exp(x2)) - (x1 * (sqrt(x3) / 3.816865))) - x3"
19,0.1163738,"x4 + (((sqrt(x3) * ((x2 * x1) - (x1 / 3.644693))) - x3) + x1)"
20,0.1124074,"(((x2 + exp(x2)) * (x1 + x4)) - ((x1 * sqrt(x3)) / 3.7711802)) - x3"
21,0.11132429,"(((x2 * (x1 - x3)) - (x1 / 3.660327)) * sqrt(x3)) + ((x1 - x3) + x4)"
22,0.11127273,"((((x1 + x4) * (x2 + exp(x2))) - (x1 * (sqrt(x3) / 3.7716038))) - x3) * x1"
23,0.11054546,"((sqrt(x3) * ((x2 * (x1 - x3)) - (x1 / 3.6592326))) + ((x4 + x1) - x3)) / x2"
24,0.104746014,"(x1 + (sqrt(x3) * ((x3 / ((x4 * x2) / -0.47346094)) - (x1 / 3.8590093)))) + x4"
25,0.10474352,"((sqrt(x3) * (((x3 * inv(x2)) / (x4 / -0.4754127)) - (x1 / 3.8592188))) + x1) + x4"
26,0.10327273,"x0 * (x1 + ((((x3 / ((x2 * x4) / -0.47178972)) - (x1 / 3.859269)) * sqrt(x3)) + x4))"
27,0.101480946,"(sqrt(x3) * ((x3 / (x4 * (x2 / -0.50845385))) - (x1 / 3.7899072))) + ((x4 + x1) * exp(x2))"
28,0.101091094,"(((x4 + (((x3 / (x2 * (x4 / -0.51682585))) - (x1 / 3.8154325)) * sqrt(x3))) + x1) / x2) + x1"
29,0.10109091,"(x4 + ((x1 * exp(x2)) + (((x3 / ((x4 * x2) / -0.49018505)) - (x1 / 3.8118374)) * sqrt(x3)))) * x4"
30,0.100364536,"x3 + (x1 + (((x1 + (sqrt(x3) * ((((x3 / (x4 * x2)) / -0.51192176) - x1) / 3.8136775))) + x4) / x2))"
31,0.100363635,"(((((x3 / ((x4 * x2) / -0.49175808)) - (x1 / 3.7857494)) * sqrt(x3)) + ((x4 + x1) * exp(x2))) * x0) + x1"
33,0.09964329,"x1 + ((((((inv(x2) * (x3 / (x4 / -0.4912175))) - (x1 / 3.8106766)) * sqrt(x3)) + (x1 + x4)) / x2) / square(exp(x2)))"
35,0.09745561,"(((x1 + (x4 + (((x3 / ((x4 * x2) / -0.49018508)) - (x1 / 3.81128)) * sqrt(x3)))) / x2) - (x3 * square(x2 * x3))) + x1"
37,0.09745455,"((((x1 + (x4 + (((x3 / ((x4 * x2) / -0.49018508)) - (x1 / 3.81128)) * sqrt(x3)))) / x2) - (x3 * square(x2 * x3))) + x1) * x4"
39,0.09163638,"((((sqrt(x3) * ((x3 / (x4 * (x2 / -0.46781558))) - (x1 / 3.8373075))) + x1) + x4) / x2) + (x4 - square(square((x3 * (x2 * inv(x4))) * x0)))"
41,0.088,"((((((sqrt(x3) * ((x3 / (x2 * (x4 / -0.4894982))) - (x1 / 3.7934127))) + x1) + x4) / x2) + x1) + x4) - square(square((x2 * (inv(x4) * x3)) * x0))"
