Complexity,Loss,Equation
1,0.9192727,"x0"
4,0.7603878,"sqrt(x0) - x1"
5,0.5865538,"x0 - exp(sqrt(x1))"
6,0.4252923,"48.795403 - x1"
7,0.41820276,"2343.186 - square(x1)"
8,0.19563636,"22185.242 - (x1 * x0)"
9,0.1614724,"1110.8401 - (sqrt(x0) * x1)"
11,0.15797046,"(x1 + 1005.5583) - (x1 * sqrt(x0))"
13,0.15609261,"(x1 + x1) + (967.8281 - (sqrt(x0) * x1))"
14,0.1560678,"(x1 + 1008.4872) - (sqrt(x0 - sqrt(x1)) * x1)"
15,0.15563637,"((x1 + (x1 + 967.9396)) - (x1 * sqrt(x0))) * x1"
16,0.15435882,"x1 + (1087.7285 - (sqrt(x0) * (x1 + 2.4538484)))"
18,0.1510941,"(x1 + 1003.9158) - (x1 * (sqrt(x0) + inv(sqrt(x1) - sqrt(x0))))"
20,0.15041329,"((x1 + 1004.312) - (x1 * (sqrt(x0) + inv(sqrt(x1) - sqrt(x0))))) * x1"
21,0.14981818,"square(x0) * ((1004.3023 - ((sqrt(x0) + inv(sqrt(x1) - sqrt(x0))) * x1)) + x1)"
28,0.14909092,"(square(x0) / ((x1 + (1004.3023 - (x1 * (sqrt(x0) + inv(sqrt(x1) - sqrt(x0)))))) * 0.4632172)) + x1"
34,0.14909069,"(((((x0 + x1) / (sqrt(x0) + x1)) * 61.469193) - (x0 - (x1 * 0.28280893))) * square(x1 - (x0 + 3.5291207))) - x1"
35,0.14836363,"((((x0 + x1) * (61.469193 / (x1 + sqrt(x0)))) - (x0 - (x1 * 0.2833567))) * sqrt(square(3.2352676 + (x0 - x1)))) - x1"
36,0.14835696,"(square(sqrt(sqrt(x0)) + (x0 - x1)) + -0.27707654) * ((((x0 + x1) * 61.484493) / (x1 + sqrt(x0))) - (x0 - (x1 * 0.27941412)))"
40,0.14775525,"(x1 - x0) + (((((x0 + x1) * 61.476612) / (sqrt(x0) + x1)) - (x0 - (x1 * 0.27694348))) * (square((x0 + sqrt(sqrt(x0))) - x1) + -0.2821974))"
42,0.14763637,"(((((61.469193 * (x0 + x1)) / (x1 + sqrt(x0))) - (x0 - (x1 * 0.28280893))) * (-0.27821773 + square(sqrt(sqrt(x0)) + (x0 - x1)))) + (x1 - x0)) * x1"
