Complexity,Loss,Equation
1,0.92,"66.21469"
3,0.4141718,"49.0134 - x1"
4,0.40872726,"113093.82 - cube(x1)"
5,0.20581818,"22181.844 - (x1 * x0)"
6,0.1679882,"square(1111.5175 / x1) - x0"
7,0.16785157,"cube(square(-1111.7162 / x1) - x0)"
8,0.1606137,"square(1000.23834 / x1) + (62.85692 - x0)"
9,0.16001917,"cube((square(1000.2387 / x1) + 62.821175) - x0)"
10,0.15922634,"square((1076.3906 / x1) + -1.7948196) + (x1 - x0)"
11,0.15705676,"square(1005.1354 / x1) + ((57.251835 - x0) - tan(x0))"
12,0.15657109,"(x0 * -1.0629362) + (x1 + square(-897.0288 / (x1 + -5.236483)))"
13,0.15556967,"square((-994.70795 / x1) + sin(x1 + 0.8359605)) + (62.842167 - x0)"
14,0.1503874,"(x0 * -0.9175964) + square((-936.36523 / x1) + (cos(tan(x0)) - 2.69167))"
15,0.1463852,"square(sin(x0 * -0.078475215) + ((-995.14984 / x1) + -3.2321253)) + (x0 * -1.106551)"
16,0.14598252,"cube(square((sin(x0 * -0.078475215) + (-995.14984 / x1)) + -3.2039242) + (-1.106551 * x0))"
17,0.1418233,"(x0 * -1.1273878) + square(sin((x1 / -11.01218) - x0) + (2.9573781 - (-995.152 / x1)))"
18,0.14057617,"square((tan(sin((x1 / -11.011451) - x0)) + 2.95898) - (-995.1516 / x1)) + (x0 * -1.1367979)"
19,0.14036363,"((x0 * -1.1273878) + square((-995.152 / x1) - (sin((x1 / -11.01218) - x0) + 2.9573781))) * x0"
21,0.13848308,"square((-995.1516 / x1) - (tan(sin((x1 / -11.011451) - x0)) + 2.95898)) + (-1.1367979 * (x0 + tan(x0)))"
22,0.13620076,"(x0 * -1.205587) + square((-995.1497 / x1) - square(sin((1173.673 / log(log(x0))) - (x0 * -1.184811)) + 1.6941037))"
24,0.136,"(square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.184811)) + 1.6941037) - (-995.1497 / x1)) + (x0 * -1.2078722)) * x1"
26,0.1311337,"((square((-995.43835 / x1) - square(sin((1173.673 / log(log(x0))) - (-1.1844032 * x0)) + 1.2816991)) + (x0 * -1.2078846)) * 1.7623531) + x1"
28,0.13090909,"(((x1 / 1.7447364) + square((-995.1497 / x1) - square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844018)) + 1.2816991))) + (-1.2078844 * x0)) * x1"
30,0.13020287,"tan(tan(x1)) + ((((x0 * -1.2078846) + square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844032)) + 1.2816991) - (-995.43835 / x1))) * 1.7623531) + x1)"
31,0.12723635,"(tan(x0 * 0.97337216) + (((x0 * -1.2078844) + square((-995.25104 / x1) - square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844018)) + 1.2713588))) * 1.7139522)) + x1"
32,0.12279462,"(inv(tan(x0 * x1)) + (((x0 * -1.2078846) + square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844032)) + 1.2816991) - (-995.43835 / x1))) * 1.7623531)) + x1"
33,0.12253191,"inv(tan(tan(x0 * x1))) + ((((x0 * -1.2078846) + square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844032)) + 1.2816991) - (-995.43835 / x1))) * 1.7623531) + x1)"
34,0.12218182,"((inv(tan(x0 * x1)) + (((x0 * -1.2078846) + square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844032)) + 1.2816991) - (-995.43835 / x1))) * 1.7623531)) + x1) * x1"
40,0.12064238,"x1 + (((square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844459)) + 1.2816982) - (-995.1497 / x1)) + (x0 * -1.2079015)) + tan((log(log(1173.673 / x0)) + 1.2816904) - sin(x0 * -0.8697983))) * 1.6722044)"
42,0.11992755,"((x1 / 1.1521046) + (((x0 * -1.207886) + square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.184437)) + 1.2816975) - (-995.1497 / x1))) * 1.4442742)) + tan((log(log(1173.673 / x0)) + 1.2816954) - sin(x0 * -0.8697954))"
44,0.119272724,"x0 * ((tan((log(log(1173.673 / x0)) + 1.2816957) - sin(x0 * -0.8697953)) + (x1 / 1.1521045)) + ((square(square(sin((1173.673 / log(log(x0))) - (x0 * -1.1844271)) + 1.2816975) - (-995.1497 / x1)) + (x0 * -1.2078867)) * 1.4652852))"
47,0.11883517,"(x1 - tan(log(x1 / square(x0)))) + ((tan(log(log(1173.673 / x0)) + (1.2795458 - sin(-0.8697982 * x0))) + (square(square(1.281698 + sin((1173.673 / log(log(x0))) - (x0 * -1.1844459))) - (-995.1497 / x1)) + (x0 * -1.2078862))) * 1.444274)"
48,0.11712384,"(x1 - tan(log(x1 / square(x0)))) + (tan((log(log(1173.673 / x0)) + 1.2795458) - sin(-0.8697982 * x0)) + ((square(square(1.281698 + sin((1173.673 / log(log(x0))) - (x0 * -1.1844459))) - (-995.1497 / x1)) + (x0 * -1.2078862)) * square(-1.2569252)))"
49,0.11645167,"((x1 + tan((log(log(1173.673 / x0)) - sin(x0 * -0.8697986)) + 1.2795453)) - tan(log(x1 / square(x0)))) + (((square((-995.1497 / x1) - square(sin((1173.673 / log(log(x0))) - (x0 * -1.184451)) + 1.281698)) + (x0 * -1.2078863)) + -2.6116574) * 1.444274)"
