Complexity,Loss,Equation
1,0.9112727,"8.396408"
3,0.40880623,"48.20445 - x3"
4,0.40867996,"cube(48.237415 - x3)"
5,0.40280363,"(48.34407 - x3) * x0"
6,0.20671023,"cube(x4 / x3) - x0"
7,0.17447652,"x4 - ((x3 * 0.017547535) * x0)"
8,0.14369313,"x4 - (x0 * square(-0.018274741 * x3))"
9,0.1285998,"x4 - (x0 * ((x3 * 0.027762296) + -0.4583259))"
10,0.12674974,"((x0 * (sqrt(x4) - x3)) * 0.028146338) + x4"
11,0.12046844,"(((0.27722552 - (x3 * 0.020771006)) * x0) + x4) + -69.59462"
12,0.11957377,"cube((((0.27722517 - (x3 * 0.020772172)) * x0) + -69.49631) + x4)"
13,0.113363646,"x4 - ((((x3 * 0.025226131) + -0.25084576) - (x2 * 6.827801)) * x0)"
14,0.105874,"x4 + (((0.39174962 - (x3 * 0.023963656)) * x0) - inv(x2 + x1))"
15,0.10577143,"cube((x4 + ((0.39174962 - (0.023963656 * x3)) * x0)) - inv(x2 + x1))"
16,0.10147361,"inv((x2 * -0.5415985) - x1) + ((x0 * (0.3968019 - (0.023476565 * x3))) + x4)"
17,0.101306684,"cube(inv((x2 * -0.5415985) - x1) + ((x0 * (0.3968019 - (0.023476565 * x3))) + x4))"
18,0.100363635,"(inv((x2 * -0.51927084) - x1) + ((x0 * (0.3977406 - (x3 * 0.023407107))) + x4)) * x0"
19,0.087272726,"(((x2 * x4) * (((0.48249042 - (0.025236398 * x3)) * x0) + x4)) / 0.008351916) - (x0 / x1)"
21,0.086571164,"(x4 * ((((x4 + ((x0 + 1.8603423) * (0.48464692 - (x3 * 0.025236636)))) * x2) / 0.008340949) * x1)) - x0"
22,0.08582092,"((x4 * (x4 + ((x0 + tan(x4)) * (0.48461336 - (x3 * 0.025202842))))) * ((x2 * x1) / 0.008367157)) - x0"
23,0.08581818,"cube(((x1 * ((x4 + ((0.48464584 - (x3 * 0.025236959)) * (tan(x4) + x0))) * x4)) * (x2 / 0.008345892)) - x0)"
24,0.08365235,"(((x4 * x2) * ((((x0 + tan(1.9485843 + x3)) * (0.48463902 - (x3 * 0.02524297))) + x4) / 0.008348878)) * x1) - x0"
25,0.08028316,"((x2 * (x4 + ((x0 - inv(tan(-0.34579098 - x3))) * (0.4842235 - (x3 * 0.025241857))))) * ((x1 / 0.008368346) * x4)) - x0"
26,0.08015787,"cube(((x2 * (x4 + ((x0 - inv(tan(-0.34567901 - x3))) * (0.48414844 - (x3 * 0.025238577))))) * ((x1 * x4) / 0.008384755)) - x0)"
27,0.07727811,"(x4 * (x2 * (inv(sin(-0.34442583 - x3) + -0.012960159) + ((((0.48496097 - (x3 * 0.025223155)) * x0) + x4) * (x1 / 0.00843025))))) - x0"
28,0.0770922,"cube((x4 * (x2 * (inv(-0.01296127 + sin(-0.34442416 - x3)) + (((x4 + ((0.48496658 - (x3 * 0.025223436)) * x0)) / 0.00844476) * x1)))) - x0)"
29,0.07709091,"(((x2 * (((x1 / 0.008421777) * (((0.48495796 - (x3 * 0.025223734)) * x0) + x4)) + inv(sin(-0.34442523 - x3) + -0.012953502))) * x4) - x0) * x4"
30,0.076848425,"cube(((x2 * (((x1 / 0.008443065) * ((x0 * (0.48496574 - ((x1 + x3) * 0.025219671))) + x4)) + inv(sin(-0.34442702 - x3) + -0.012972955))) * x4) - x0)"
31,0.07673405,"cube(((x2 * ((((x0 * (0.48496574 - ((x1 + x3) * 0.025219677))) + x4) * (x1 / 0.008443038)) + inv(sin(sin(-0.34442702 - x3) + -0.012972932)))) * x4) - x0)"
32,0.07334739,"(((x1 * (((0.48496956 - (x3 * 0.025201473)) * x0) + (inv(sin(-0.34441757 - x3) + -0.012968403) + x4))) * (x4 * (x2 / 0.008421092))) - x0) - tan(x1 / -0.0070722965)"
33,0.07223893,"(((((x1 / 0.0084363455) * (x4 + (x0 * (0.48496315 - (x3 * 0.025219468))))) + inv(-0.012963467 + sin(-0.34442618 - x3))) * x2) * x4) - (x0 + tan(log(x0 / x1)))"
34,0.07127273,"((((((((x0 * (0.48496097 - (0.025223156 * x3))) + x4) * x1) / 0.008430227) + inv(sin(-0.34442583 - x3) + -0.0129601415)) * (x2 * x4)) - x0) - tan(x1 / -0.007072221)) * x4"
37,0.07054546,"((((inv(-0.012963467 + sin(-0.34442618 - x3)) + ((x1 / 0.0084363455) * (x4 + ((0.48496315 - (x3 * 0.025219468)) * x0)))) * (x4 * x2)) - x0) - tan(log((-1.1059393 + x0) / x1))) * x4"
40,0.06909091,"((((((((x4 + ((0.48496315 - (x3 * 0.025219468)) * x0)) * (x1 / 0.0084363455)) + inv(-0.012963467 + sin(-0.34442618 - x3))) * x4) * x2) - x0) - tan(log(x0 / x1))) * (x1 * cube(x3))) + x4"
