Complexity,Loss,Equation
1,0.9410909,"x0"
3,0.55786043,"x3 - x1"
4,0.5564904,"x0 - square(x2)"
5,0.43829137,"x0 - exp(sqrt(x2))"
6,0.24100842,"(x0 / sqrt(x1)) - x2"
8,0.19345455,"25754.535 - (x2 * x1)"
9,0.14608951,"x2 - square(square(x2 / x3) * x1)"
10,0.1460895,"x2 - square(square((sqrt(x1) * x2) / x3))"
11,0.14472727,"x0 / (sqrt(x2) - (square(x2 / x3) * x1))"
12,0.12852943,"x2 - square(square(x2 / (x3 + sqrt(x3))) * x1)"
13,0.12852941,"x2 - square(square(sqrt(x1) * (x2 / (sqrt(x3) + x3))))"
14,0.12650053,"(x2 * 1.1976826) - square(square(x2 / x3) * x1)"
16,0.123636365,"(x2 - square(x1 * square((x2 * 0.9525413) / x3))) * x0"
18,0.12072727,"(x2 - (square(square((x2 * 0.17469223) / x3) * x1) * x0)) * x2"
22,0.120727226,"((x2 * x2) - ((x2 * x0) * square(square((x2 * 0.17419133) / x3) * x1))) - x2"
23,0.11710618,"x1 + ((square(x1) * ((square((x3 + x2) / x2) / x1) + -0.2038223)) * 0.082498744)"
24,0.117092796,"((x1 * 0.082498744) * (((square((x3 + x2) / x2) / x1) + -0.2038223) * x0)) + x0"
25,0.11418182,"((x2 - (x0 * square(x1 * square((0.17469223 * x2) / x3)))) * square(x1 - (x0 - x2))) - x0"
27,0.11345454,"(((x2 - (x0 * square(x1 * square((0.17469223 * x2) / x3)))) * square(x1 - (x0 - x2))) - x1) - x0"
38,0.11272727,"((x1 * ((((square((x3 + x2) / x2) / x1) + -0.2038118) * x1) * 0.08247996)) + x1) * (inv(-0.19534665 + (x2 * (x2 / x1))) + x0)"
42,0.11127273,"((x1 * ((((square((x2 + x3) / x2) / x1) + -0.2038118) * x1) * 0.08247996)) + x1) * (x3 + inv((-0.2038118 + square(x1 / x0)) + square(x1 / x0)))"
44,0.10763636,"(x1 + ((x1 * ((square((x2 + x3) / x2) / x1) + -0.2038118)) * (x1 * 0.08247996))) * (inv((-0.2038118 + (square(x3 / x2) / x1)) + square(x1 / x0)) + x1)"
