Complexity,Loss,Equation
1,0.9418182,"x4"
3,0.94031197,"x4 * x2"
4,0.5600936,"x0 - square(x3)"
5,0.42236984,"x0 - exp(sqrt(x3))"
6,0.40364152,"48.6609 - x3"
7,0.39927548,"2334.3645 - square(x3)"
8,0.39927256,"(48.3353 - x3) / x1"
9,0.3951111,"x4 - square(x3 * 0.43186978)"
10,0.39016247,"x3 + ((49.155052 - x3) / x2)"
11,0.388433,"((48.19966 - x3) / x2) + inv(x1)"
12,0.384,"(inv(sqrt(x1)) + (43.37523 - x3)) * x0"
16,0.38327274,"((x0 / (inv(sqrt(x1)) + (43.37523 - x3))) / x2) + x4"
17,0.37963638,"(x0 * ((sqrt(inv(x1)) + 43.299454) - x3)) + inv(x2 - x1)"
20,0.37891042,"(x3 + ((x0 / ((inv(sqrt(x1)) + 43.407887) - x3)) / x2)) + (x4 + x3)"
21,0.37601104,"(((x0 / ((sqrt(inv(x1)) - x3) + 43.367012)) + 4.2194424) / x2) + x4"
23,0.376,"((((x0 / (inv(sqrt(x1)) + (43.37523 - x3))) + 4.25563) / x2) + x4) / x1"
24,0.37454545,"x4 + (((x0 / ((sqrt(inv(x1)) + 43.37317) - x3)) + (0.9270522 / sqrt(x2))) / x2)"
29,0.3738182,"inv(x2 - (x1 - x2)) + ((((inv(sqrt(x1)) + (43.244896 - x3)) / x2) - ((x3 / x0) / (x1 - x2))) / x2)"
33,0.3709091,"(((((sqrt(inv(x1)) + 43.250755) - x3) / x2) - (sqrt(x1) / (x1 - x2))) / x2) + inv((x1 / (x1 - -1.9640536)) - x2)"
34,0.37018183,"((((inv(sqrt(x1)) + (43.250755 - x3)) / x2) - ((x3 / x0) / (x1 - x2))) / x2) + inv((x1 / (x1 - -1.9640536)) - x2)"
36,0.3694513,"((inv((x1 / (x1 - -1.9640536)) - x2) - x0) * x2) + (((sqrt(inv(x1)) + (43.250755 - x3)) / x2) - ((x3 / x0) / (x1 - x2)))"
38,0.36943054,"((inv((x1 / (x1 - -1.9640536)) - x2) - (x3 + x0)) * x2) + ((((sqrt(inv(x1)) + 43.250755) - x3) / x2) - ((x3 / x0) / (x1 - x2)))"
39,0.3670692,"((((inv(sqrt(x1)) - x3) + 43.266266) / x2) + (inv((x1 / (x1 - -1.9642639)) - x2) * x2)) - (x3 / (x4 * (x1 - (x2 / 1.899482))))"
40,0.36654615,"(inv((x1 / (x1 - -1.964053)) - x2) * x2) + (((43.257236 + (inv(sqrt(x1)) - x3)) / x2) - ((inv(x1) / x0) / (x1 - (x2 / 1.9048858))))"
41,0.36649534,"((inv((x1 / (x1 - -1.964053)) - x2) * x2) + (((43.257236 + inv(sqrt(x1))) - x3) / x2)) - ((x3 / (x3 + x4)) / (x1 - (x2 / 1.9048858)))"
42,0.36618593,"((inv((x1 / (x1 - -1.9642605)) - x2) * x2) + (((inv(sqrt(x1)) - x3) + 43.26622) / x2)) - ((x3 / (sqrt(x0) + x4)) / (x1 - (x2 / 1.8992006)))"
44,0.36581817,"(((inv((x1 / (x1 - -1.9642605)) - x2) * x2) + (((inv(sqrt(x1)) - x3) + 43.26622) / x2)) - ((x3 / (sqrt(x0) + x4)) / (x1 - (x2 / 1.8992006)))) * x0"
