Complexity,Loss,Equation
1,0.9418182,"x0"
4,0.7266325,"x0 - square(x1)"
5,0.56253606,"x0 - exp(sqrt(x1))"
6,0.40221897,"48.180958 - x1"
7,0.39558357,"2330.9207 - square(x1)"
8,0.192,"24856.303 - (x1 * x0)"
9,0.15927273,"1.2400314e6 - (square(x1) * x0)"
11,0.15854545,"1.2666678e6 - (x0 * (square(x1) + x1))"
12,0.1570909,"1.0502816e6 - (square(x1) * (x0 - sqrt(x0)))"
14,0.15054545,"(square(x1) * (33.231766 - x0)) + 1.0502815e6"
23,0.14981818,"(x1 * ((27274.459 / x1) - (x1 + (x0 / 0.743898)))) + (x0 / (x1 / x0))"
25,0.14618182,"((x1 + x1) * ((25228.055 / x1) - (x1 + (x0 / 0.8577034)))) + (x0 / (x1 / x0))"
31,0.14551553,"(x1 + square(((x1 / sqrt(x0)) - (x0 / (x1 * 0.071489975))) / (x0 * 0.013621948))) - ((x0 / (x1 - x0)) + x0)"
33,0.14400004,"(square(((x0 / (x1 * -0.06683233)) + (x1 / sqrt(x0))) / (x0 * 0.014664096)) + (x1 - (x0 + (x0 / (x1 - x0))))) * x1"
35,0.144,"(x0 * (x0 / (x0 - x1))) + (x0 * ((x1 + square(((x0 / (x1 * -0.06683233)) + (x1 / sqrt(x0))) / (x0 * 0.014664096))) - x0))"
36,0.14397553,"square((x0 / ((x1 / x0) - (x1 * 0.071490474))) / (x0 * 0.013616736)) - (x0 - square(inv((x0 * 0.071774185) - sqrt(x1 + x0))))"
37,0.14251427,"square((x0 / ((x1 / x0) - (x1 * 0.071490474))) / (x0 * 0.013616736)) - (x0 - square(square(inv((x0 * 0.071774185) - sqrt(x1 + x0)))))"
39,0.14181818,"x0 * (square((x0 / ((x1 * 0.071495794) - (x1 / x0))) / (x0 * 0.013596674)) - (x0 - inv(square(square(sqrt(x1 + x0) - (0.07177487 * x0))))))"
40,0.14179775,"square((x0 / ((x1 / x0) - (x1 * 0.071490474))) / (x0 * 0.013616757)) - (x0 - inv(square(square((x0 * 0.071774185) - sqrt(x0 * 1.3192631)))))"
42,0.14179361,"square((x0 / ((x1 * 0.071490474) - (x1 / x0))) / (x0 * 0.013616745)) - (x0 - inv(square(square((x0 * 0.071774185) - sqrt(x0 + (x0 * 0.32364345))))))"
43,0.14109091,"x1 * (square((x0 / ((x1 / x0) - (x1 * 0.071495794))) / (x0 * 0.013596674)) - (x0 - (inv(square(square((x0 * 0.07177487) - sqrt(x0 + x1)))) * (x1 / x0))))"
