Complexity,Loss,Equation
1,0.9250903,"5.343337"
3,0.4010486,"48.224632 - x3"
4,0.40099034,"cube(48.48334 - x3)"
5,0.39563635,"(48.30961 - x3) * x0"
6,0.19554186,"cube(x4 / x3) - x0"
7,0.17183587,"x4 - (tan(log(x3)) * x0)"
8,0.13435541,"x4 - (square(x3 * 0.018557012) * x0)"
9,0.11958397,"x4 - (((x3 * 0.027408268) + -0.44546372) * x0)"
10,0.119574204,"cube(x4 - (((x3 * 0.027408924) + -0.4454636) * x0))"
11,0.107243694,"x4 - (((x4 * -0.04361863) + x3) * (x0 * 0.027106538))"
12,0.10694534,"cube(x4 - (((x3 + (x4 * -0.04362381)) * 0.027111467) * x0))"
13,0.106181815,"x4 * (x4 - (((x3 + (x4 * -0.04368975)) * x0) * 0.027219797))"
15,0.10341834,"(x4 + (-0.23035024 / x1)) - (x0 * (((x4 * -0.046314683) + x3) * 0.026210712))"
16,0.101164974,"x4 + ((x0 * 0.027106538) * (sin(x4 * 0.8738905) - (x3 + (x4 * -0.04361863))))"
17,0.08033878,"x4 + (x0 * (((-0.0013285695 / (x2 * x1)) - (x3 + (x4 * -0.049825948))) * 0.02460439))"
18,0.08010385,"((((sin(-0.0013747266 / x2) / x1) - ((x4 * -0.04983547) + x3)) * x0) * 0.024601627) + x4"
19,0.08,"(x4 + ((x0 * 0.02460439) * (((-0.0013285695 / x2) / x1) - (x3 + (x4 * -0.049825948))))) / 1.4894907e-5"
20,0.07920343,"((((-0.001334044 / x2) / x1) - (x3 + (x4 * -0.04982809))) * (x0 * 0.024518475)) + (tan(x3) + x4)"
21,0.07899614,"cube((((((-0.001334044 / x2) / x1) - (x3 + (x4 * -0.04982809))) * x0) * 0.024518475) + (tan(x3) + x4))"
22,0.07497331,"(((((-0.0013285695 / x2) / x1) - (x3 + (x4 * -0.049825948))) * x0) * 0.024518944) + (tan(x4 + -1.6059409) + x4)"
23,0.074909605,"cube((((((-0.0013285695 / x2) / x1) - (x3 + (x4 * -0.049825948))) * x0) * 0.024518944) + (tan(x4 + -1.6059409) + x4))"
24,0.07475498,"((((((-0.0013276803 / x2) / x1) - ((x4 * -0.049825657) + x3)) * x0) * 0.024518965) + tan(x4 + -1.605941)) + (x4 - 1.8206903)"
25,0.07464231,"cube((tan(x4 + -1.605941) + (-1.4677653 + x4)) + (x0 * (0.024518965 * (((-0.0013276803 / x2) / x1) - (x3 + (x4 * -0.049825657))))))"
26,0.07418182,"(((tan(x4 + -1.605941) + x4) - 1.8206903) + (((((-0.0013276803 / x2) / x1) - ((x4 * -0.049825657) + x3)) * x0) * 0.024518965)) * x4"
29,0.073455244,"((((x0 * ((((0.008011615 / x2) / (x1 / -0.15952021)) - (x3 + (x4 * -0.048277877))) * 0.0243953)) + x4) / 0.15619566) + tan(x3)) + tan(x4 * -0.18309498)"
30,0.073454544,"cube(tan(x4 * -0.18309471) + (((tan(x3) + (x0 * ((((0.008019253 / x2) / (x1 / -0.15951955)) - ((x4 * -0.04827401) + x3)) * 0.024397083))) + x4) / 0.15619566))"
31,0.07344114,"tan(x4 * -0.18309471) + (tan(x3) + (((((1.1782211 + x0) * (((0.008019253 / x2) / (x1 / -0.15951955)) - ((x4 * -0.04827401) + x3))) * 0.024397083) + x4) / 0.15619566))"
32,0.07157791,"(((x2 * ((((x3 * -0.049859803) / x4) * (x3 * x0)) + (x3 + (x3 - (-7.6501102 / (x3 / x4)))))) + 0.16616438) / (sin(0.0069374144 / x1) / x4)) - x0"
33,0.07155584,"((0.16616438 + (x2 * ((((-0.049859803 * x3) / x4) * (x3 * x0)) + (x3 + (x3 - (-7.6501102 / (x3 / x4))))))) / (sin(0.0069374144 / sin(x1)) / x4)) - x0"
34,0.07127273,"((((x2 * (((x3 - (-7.6501102 / (x3 / x4))) + ((((x3 * x0) * x3) * -0.049859803) / x4)) + x3)) + 0.16616438) / (sin(0.0069374144 / x1) / x4)) - x0) * x3"
36,0.07054546,"(((((x2 * ((x3 + x3) + (((x3 * (x3 * (-0.049859803 / x4))) * x0) - (-7.6501102 / (x3 / x4))))) + 0.16616438) / (sin(0.0069374144 / x1) / x4)) - x0) / x2) + x0"
41,0.07011008,"(((((-0.045859035 * ((x3 * (x3 / x4)) * x0)) - (-7.2604265 / ((x3 - 0.93685454) / x4))) + (x3 + x3)) * (x2 / ((0.0049973 / x1) / x4))) + x3) - ((tan(x4 / -2.47103) * sqrt(x0)) + x0)"
42,0.06843003,"(((((x3 + x3) + (x0 * (((x3 / x4) * x3) * -0.045854922))) - (-7.2604265 / ((x3 - sin(x0)) / x4))) * x2) / ((0.004995986 / x1) / x4)) + (x3 - ((tan(x4 / -2.47103) * sqrt(x0)) + x0))"
43,0.06836536,"cube((((((x3 + ((x0 * (x3 / x4)) * (-0.045854922 * x3))) - (-7.2604265 / ((x3 - sin(x0)) / x4))) + x3) * (x2 / ((0.004995986 / x1) / x4))) + x3) - ((tan(x4 / -2.47103) * sqrt(x0)) + x0))"
44,0.06545591,"((tan(x0 * 0.17233863) + x3) - ((tan(x4 / -2.4710276) * sqrt(x0)) + x0)) + (((((x3 + (((x3 * (x0 * -0.04581032)) * x3) / x4)) - (-7.2604265 / (x3 / x4))) + x3) * x2) / ((0.0049952925 / x1) / x4))"
45,0.06545454,"cube((tan(x0 * 0.17233837) + (x3 - ((tan(x4 / -2.4710283) * sqrt(x0)) + x0))) + ((((x3 + (x3 * (x0 * ((-0.045779865 * x3) / x4)))) - (-7.2604265 / (x3 / x4))) + x3) * (x2 / ((0.0049868654 / x1) / x4))))"
46,0.06472875,"((((x3 + ((x3 + (((x3 * -0.045858987) * (x0 * x3)) / x4)) - (-7.260426 / ((x3 - 0.7472971) / x4)))) * x2) / ((0.00501493 / x1) / x4)) + (x3 - ((sqrt(x0) * tan(x4 / -2.471031)) + x0))) + tan(x0 * 0.17233914)"
47,0.06286916,"(x2 * ((((((x3 * (x3 / x4)) * -0.045854922) * x0) + (x3 - (-7.2604265 / ((x3 - sin(x0)) / x4)))) + x3) / ((0.004995986 / x1) / x4))) + ((x3 - ((tan(x4 / -2.47103) * sqrt(x0)) + x0)) + tan(x0 * 0.17233913))"
48,0.062827125,"(((((((x3 * (x3 / x4)) * -0.045854922) * x0) + (x3 - (-7.2604265 / ((x3 - sin(x0)) / x4)))) + x3) / ((0.004995986 / tan(x1)) / x4)) * x2) + ((x3 - ((tan(x4 / -2.47103) * sqrt(x0)) + x0)) + tan(x0 * 0.17233913))"
49,0.061911244,"x3 + (((((x0 * (x3 * (x3 * (-0.045814388 / x4)))) + (x3 + (x3 - (-7.2604265 / (x3 / x4))))) * x2) / ((0.004986675 / x1) / x4)) - (((tan(x4 / -2.4710274) * sqrt(x0)) + (tan(x0 * 0.17233343) * tan(x4 * -0.7980064))) + x0))"
50,0.061872527,"x3 + ((((x0 * (x3 * (x3 * (-0.045814388 / x4)))) + (x3 + (x3 - (-7.2604265 / (x3 / x4))))) * (tan(x2) / ((0.004986675 / x1) / x4))) - ((tan(x4 / -2.4710274) * sqrt(x0)) + ((tan(0.17233343 * x0) * tan(x4 * -0.7980064)) + x0)))"
