Complexity,Loss,Equation
1,0.9308571,"x1"
3,0.5620396,"x5 - x1"
5,0.43800122,"x0 - exp(sqrt(x4))"
6,0.23251651,"(x0 / sqrt(x1)) - x4"
8,0.21267878,"square((x0 + x5) / x4) - x1"
9,0.20179847,"square(x0 / (x4 - sqrt(x4))) - x1"
10,0.1474109,"square((x5 + (x5 + x5)) / x4) - x1"
11,0.13667916,"x1 - (square((x4 * x1) / x5) / sqrt(x4))"
12,0.1309735,"x1 - (square((x1 / (x5 + x5)) * x4) - x5)"
13,0.1250734,"x1 - (square(((x4 * x1) - x0) / x5) / sqrt(x4))"
14,0.113147244,"x1 - (square(((x4 * x1) + x1) / (x5 + x5)) - x5)"
16,0.113142855,"(x1 - (square((x1 + (x4 * x1)) / (x5 + x5)) - x5)) / x3"
17,0.1113494,"x5 - square((x1 * (x4 - 13.273831)) / (x5 + x5))"
18,0.10328161,"x1 - (square(x1 * (x4 / (x5 + x5))) - (x5 - sqrt(inv(x2) / x3)))"
20,0.09237416,"x5 - square((x1 * (inv(0.08575318 - x3) - x4)) / (x5 + x5))"
22,0.092,"(x5 - square(((inv(0.08573077 - x3) - x4) * x1) / (x5 + x5))) * x0"
23,0.084670864,"x5 - square(x1 * (square(x2) - ((x4 - inv(0.08598059 - x3)) / (x5 + x5))))"
25,0.08457143,"(x5 - square(x1 * (square(x2) - ((x4 - inv(0.08598059 - x3)) / (x5 + x5))))) * x0"
29,0.08342857,"((x5 - square(((inv(0.08573077 - x3) - x4) / (x5 + x5)) * x1)) * exp(x3 * x0)) - square(inv(x2))"
31,0.08285714,"((x5 - square((x1 * (x4 - inv(0.08573077 - x3))) / (x5 + x5))) * exp(x3 * x0)) - square(inv(x2) - x4)"
32,0.08171429,"(exp(x3 * x0) * (x5 - square(((x4 - inv(0.08573077 - x3)) / (x5 + x5)) * x1))) - square(inv(inv(x1) + x2))"
33,0.07257143,"(exp(x3 * x0) * (x5 - square(x1 * ((inv(0.08573077 - x3) - x4) / (x5 + x5))))) - ((inv(x2) - sqrt(x0)) * x1)"
34,0.071428575,"(exp(x3 * x0) * (x5 - square(((inv(0.086072244 - x3) - x4) / (x5 + x5)) * x1))) - (x5 * (inv(x2) - (x0 / x4)))"
35,0.067428574,"((x5 - square(x1 * ((inv(0.086072244 - x3) - x4) / (x5 + x5)))) * (x0 * sqrt(x3))) - ((inv(x2 + x3) - sqrt(x0)) * x1)"
37,0.061714284,"((x5 - square((x1 / (x5 + x5)) * (x4 - inv(0.086072244 - x3)))) * (x0 * sqrt(x3))) - (((inv(x2 + x3) - sqrt(x0)) * x1) - x1)"
38,0.06057143,"((x5 - square((x1 * (inv(0.086072244 - x3) - x4)) / (x5 + x5))) * (x0 * sqrt(x3))) - ((inv(x2 + x3) - sqrt(x0 + inv(x3))) * x1)"
40,0.058857143,"(sqrt(x3) * (x0 * (x5 - square((x1 / (x5 + x5)) * (inv(0.086072244 - x3) - x4))))) - (x1 * (inv(x2 + x3) - (sqrt(x0) + inv(x4 * x3))))"
42,0.058854755,"(((sqrt(x3) * x0) * (x5 - square((x1 / (x5 + x5)) * (inv(0.086072244 - x3) - x4)))) - (x1 * (inv(x2 + x3) - (sqrt(x0) + inv(x4 * x3))))) * x2"
44,0.058854744,"(((sqrt(x3) * x0) * (x5 - square((x1 / (x5 + x5)) * (inv(0.086072244 - x3) - x4)))) - (x1 * (inv(x2 + x3) - (sqrt(x0) + inv((x4 - x2) * x3))))) * x2"
45,0.05885428,"(((sqrt(x3) * x0) * (x5 - square((x1 / (x5 + x5)) * (inv(0.086072244 - x3) - x4)))) - (x1 * (inv(x2 + x3) - (sqrt(x0) + inv((x4 - exp(x3)) * x3))))) * x2"
50,0.058285713,"(((sqrt(x3) * x0) * (x5 - square((x1 / (x5 + x5)) * (inv(0.086072244 - x3) - x4)))) - (x1 * (inv(x2 + x3) - (sqrt(x0) + inv((x4 - exp(1.0871547)) * x3))))) * x4"
