Complexity,Loss,Equation
1,0.9316364,"x0"
4,0.6993455,"inv(x1) - x2"
5,0.5629997,"x0 - exp(sqrt(x2))"
6,0.40045404,"49.408585 - x2"
8,0.19709091,"25106.879 - (x2 * x0)"
9,0.15563637,"1.24138e6 - (square(x2) * x0)"
11,0.15490909,"1.2662708e6 - (x0 * (square(x2) + x2))"
12,0.15272728,"1.2897591e6 - ((square(x2) + inv(x1)) * x0)"
14,0.14981818,"1.2910746e6 - ((x2 * (inv(sqrt(x1)) + x2)) * x0)"
16,0.14836363,"1.3072228e6 - (x2 * (x0 * (x2 + inv(x1 * sqrt(x2)))))"
17,0.144,"2.0222764e6 - ((sqrt(sqrt(x0) * inv(x1)) + x2) * (x2 * x0))"
19,0.14254546,"1.5781299e6 - ((x2 * x0) * (inv(sqrt(x1 * 0.1746497)) + x2))"
21,0.14181818,"1.5781279e6 - ((sqrt(inv(x1 * 0.17363958)) + x2) * (x0 * (x2 - x1)))"
23,0.13818182,"1.8325778e6 - ((x2 * x0) * ((0.24782133 / x1) + (x2 + sqrt(x0 / sqrt(x2)))))"
43,0.13745454,"1.717928e6 - (((x2 + (x2 / x0)) * x0) * ((sqrt((x2 + inv(x1)) * ((4.605734 / ((x2 * x2) / 0.6246769)) * x0)) + (0.15469351 / x1)) + x2))"
