Complexity,Loss,Equation
1,0.9323636,"x4"
3,0.5841938,"x4 - x1"
4,0.5476777,"x0 - square(x3)"
5,0.40967914,"x0 - exp(sqrt(x3))"
6,0.22828618,"(x0 / sqrt(x1)) - x3"
8,0.21420294,"((x3 + x0) / sqrt(x1)) - x3"
9,0.12966906,"x3 - square(x1 * square(x3 / x4))"
10,0.12966904,"x3 - square(x1 * (square(x3) / square(x4)))"
11,0.12872727,"x0 / (sqrt(x3) - (x1 * square(x3 / x4)))"
12,0.117510684,"square(((x4 + x4) / x3) + sqrt(sqrt(x0))) - x1"
13,0.11377989,"square(((x4 + x4) / x3) + 5.721035) - x1"
15,0.10774696,"square((exp(x2) * ((x4 + x4) / x3)) + sqrt(sqrt(x0))) - x1"
16,0.10194334,"square(exp(x2) * (((x4 + x4) / x3) + 5.1183157)) - x1"
17,0.10025834,"square((((x4 + x4) / x3) + 4.8846316) * square(exp(x2))) - x1"
18,0.100052014,"square((x2 + exp(x2)) * (((x4 + x4) / x3) + 4.8936954)) - x1"
19,0.09890909,"(square(square(exp(x2)) * (((x4 + x4) / x3) + 4.8541565)) - x1) * x1"
25,0.09745455,"(((x3 + x1) + (x4 - square((0.66531014 / ((x2 * x0) + x4)) * (x3 * x1)))) + x1) * x1"
27,0.096797116,"(x1 + ((x4 + x3) + (x1 + x3))) - square(x3 * ((0.68171585 / (x4 + (x2 * (x1 + x4)))) * x1))"
29,0.096727274,"((x1 + x3) + (x4 + ((x1 + x3) - square((x3 * (x1 * 0.68152773)) / (((x4 + x1) * x2) + x4))))) * x1"
30,0.09601175,"(x3 * 1.7126065) + (((x4 + x1) + x1) - square(((0.6795112 / (((x1 + x4) * x2) + x4)) * x1) * x3))"
32,0.096,"(((x3 * 1.8397906) + (x1 + (x1 + x4))) - square((x3 * (0.6802479 / (x4 + (x2 * (x1 + x4))))) * x1)) / x2"
33,0.095868565,"((((x1 + x3) + x4) - square(((x3 * x1) * 0.6652502) / ((x0 * x2) + x4))) + x1) * square(x3 - (0.6652502 / x2))"
35,0.0956413,"(square(x3 - (0.6652502 / x2)) * ((x1 + (x3 + (x4 - square(((x1 * 0.6652502) / ((x0 * x2) + x4)) * x3)))) + x1)) * x3"
36,0.09236363,"((((x1 + x1) + x3) + x4) - square(((x3 * 0.6652502) * x1) / (x4 + (x2 * x0)))) * ((x4 * square((x2 * x3) - (x3 - x1))) - x3)"
44,0.09163637,"(square(x1 * (1.2589389 + (x2 * ((-1.5004789 * x1) + x3)))) * (((x4 + x1) + (x3 + x1)) - square(0.66524696 * (x3 * (x1 / ((x0 * x2) + x4)))))) - x4"
