Complexity,Loss,Equation
1,0.9359992,"5.343157"
3,0.41082376,"48.904602 - x1"
4,0.4050909,"113437.04 - cube(x1)"
5,0.19854546,"24813.701 - (x1 * x0)"
7,0.17745455,"23262.254 - ((x0 + x1) * x1)"
8,0.1614472,"(x1 / cube(x1 * 0.009315268)) - x0"
9,0.15965983,"(x1 / sin(cube(x1 * 0.009319102))) - x0"
10,0.15781818,"(x1 / 8.354242e-7) + (cube(x1) * (13.018975 - x0))"
11,0.1568833,"(x1 * (log(x1) / cube(x1 * 0.014889332))) - x0"
12,0.15650353,"cube(((x1 * log(x1)) / cube(x1 * 0.014904553)) - x0)"
13,0.15563637,"((x1 * (log(x1) / cube(x1 * 0.01488933))) - x0) * x1"
15,0.15438779,"(((x1 / cube(x1 * 0.012409721)) + (4.907907 - tan(x0))) * 2.2790203) - x0"
16,0.15418756,"((log(x1) + ((x1 / cube(x1 * 0.012957799)) - tan(x0))) * 2.6414962) - x0"
17,0.1510495,"((x1 * (cube(2.858775 / (x1 * 0.032477364)) + 0.087039165)) - (x0 * 0.566727)) - tan(x0)"
18,0.1494699,"(((log(x1) * x1) / cube(x1 * 0.018186556)) - (tan(x0) - x0)) + (x0 * -1.5482607)"
19,0.14909092,"(((cube(1.2624495 / (x1 * 0.022562984)) * x1) + (6.188975 - tan(x0))) - (x0 * 0.1693283)) / 2.5333693e-6"
20,0.14690909,"((x0 * 0.33961636) + (((x1 * (log(x1) / cube(x1 * 0.017078409))) - tan(x0)) - x0)) * x0"
21,0.14327273,"(((tan(6.230617 - x0) + 6.4929943) - (x0 * 0.16932772)) + (x1 * cube(1.2624506 / (x1 * 0.022577448)))) / 0.002951379"
23,0.14036363,"((((x1 / cube(0.012929817 * x1)) - tan(x0)) - (0.35851476 * x0)) / 6.30529e-6) - square(x0 / sin(x0 - -0.8959856))"
26,0.13963637,"((((x1 / cube(x1 * 0.012929817)) - tan(x0)) - (0.35851476 * (x0 - tan(x0)))) / 6.30529e-6) - square(x0 / tan(x0 - -0.8959856))"
28,0.13890909,"(((((cube(2.712587 / (x1 * 0.035760537)) * x1) + 3.7312498) - (x0 * 0.35851476)) - tan(x0)) / 6.543696e-12) - square(square(x0) / sin(-0.8959856 - x0))"
29,0.13527273,"((((4.270075 - (x0 * 0.35851476)) - tan(x0)) + (x1 * cube(2.712587 / (x1 * 0.035760727)))) / 6.30529e-6) - square((x0 / tan(x0 - -0.8787006)) * 0.7254271)"
30,0.13454546,"(((3.7312498 + ((x1 * cube(2.712587 / (0.035760727 * x1))) - (x0 * 0.35851476))) - tan(x0)) / 6.30529e-6) - square((sin(x0) * x0) / tan(x0 - -0.8787006))"
32,0.13236363,"(((((x1 * cube(2.712587 / (x1 * 0.035760727))) + 5.5915365) - (x0 * 0.35851476)) - tan(x0)) / 6.30529e-6) - square(sin(x1 / -0.8787006) * (x0 / tan(x0 - -0.8787006)))"
35,0.12872727,"(((cube(2.712587 / (0.035760734 * x1)) * x1) + ((sqrt(x1) - (0.36225703 * x0)) - tan(x0))) / 6.7274696e-6) - square(((x1 / sin(x0)) + (x0 / 1.2138592)) / sin(-0.8892845 - x0))"
37,0.128,"(((((cube(2.712587 / (x1 * 0.035760734)) * x1) - (0.36225703 * x0)) - tan(x0)) + sqrt(x1)) / 6.7274696e-6) - square((x1 - ((x0 + (x1 / sin(x0))) / 1.2138592)) / sin(-0.8892845 - x0))"
42,0.12654546,"((((cube(2.712587 / (0.035760734 * x1)) * x1) + (sqrt(x1) - (x0 * 0.36225703))) - tan(x0 - inv(x1))) / 6.7274696e-6) - square((x0 + (((x0 * -0.09210818) - x1) * (-1.2124604 / sin(x0)))) / tan(-0.8892845 - x0))"
