Complexity,Loss,Equation
1,0.9250905,"5.34303"
3,0.41962013,"48.003124 - x1"
4,0.41381818,"113290.73 - cube(x1)"
5,0.19345455,"25727.775 - (x0 * x1)"
6,0.16436364,"1.2340794e6 - (square(x1) * x0)"
8,0.15704978,"square(1221.5698 / (x1 + 6.1840444)) - x0"
9,0.15696588,"cube(square(1221.5698 / (x1 + 6.219882)) - x0)"
10,0.15636364,"(square(1221.5845 / (x1 + 6.097556)) - x0) * x0"
11,0.15453127,"square((tan(x1) + 1205.2484) / (x1 + 5.3299747)) - x0"
12,0.15393724,"square(1110.8915 / x1) - (x0 - tan(tan(x1 / -0.6313323)))"
13,0.14622523,"square(1205.2484 / (x1 + 5.3299747)) - (x0 + tan(x1 + 0.9540321))"
14,0.14606789,"cube((square(1205.2484 / (x1 + 5.329988)) - x0) - tan(x1 + 0.9538559))"
15,0.14507468,"(square(1205.2484 / (x1 + 5.3299747)) - x0) - (tan(x1 + 0.9540321) * 2.090997)"
16,0.14473161,"cube((square(1205.2484 / (x1 + 5.329988)) - x0) - tan(x1 + 0.9538559)) + 5.3299747"
17,0.14472727,"(((square(1205.2484 / (5.3299747 + x1)) - x0) - tan(x1 + 0.9540321)) - -0.90461653) * x0"
18,0.14371979,"(square(1205.2484 / (5.329988 + x1)) - x0) - (tan(1.5961697 - x0) + tan(x1 + 0.9538559))"
19,0.14360176,"cube((square(1205.2484 / (5.329988 + x1)) - x0) - (tan(1.5961697 - x0) + tan(x1 + 0.9538559)))"
20,0.14164013,"(square(1110.8915 / x1) - (x0 - (tan(tan(cos(square(x0)))) * 1.608259))) + tan(tan(x1 / -0.6313323))"
21,0.14035419,"(square(1205.2484 / (5.329988 + x1)) - x0) - (tan(1205.2484 - (cube(-1.0307431) + x1)) + tan(x1 + 0.9538559))"
24,0.13994789,"(square(1110.8915 / x1) - (x0 - ((tan(cube(x0)) + 2.0532775) * tan(tan(cos(square(x0))))))) - tan(tan(x1 / -0.63133323))"
25,0.13609168,"(square(1110.8915 / x1) - (x0 - (tan(tan(cos(square(x0)))) * 2.053368))) - (tan(tan(x1 / -0.6313333)) - tan(x1 + -2.1929708))"
26,0.13543889,"(square(1110.8915 / x1) - (x0 - (tan(tan(cos(square(x0)))) * 1.5777423))) - (tan(x0) * (tan(tan(x1 / -0.631335)) - tan(x1)))"
27,0.13287847,"(square(-1106.6248 / x1) - (x0 - ((tan(log(cube(x1 * x0))) + tan(tan(cos(square(x0))))) * 2.0533698))) - tan(tan(x1 / -0.6313331))"
29,0.13118216,"(square(-1110.6542 / x1) - (x0 - ((tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.256569) * tan(tan(cos(square(x0))))))) - tan(tan(x1 / -0.6313328))"
31,0.1298066,"(square(1110.8915 / x1) - (x0 - ((tan(tan(cos(square(x0)))) + tan(square(square(x0)))) * 1.586912))) - (tan(tan(x1 / -0.6313331)) - tan(tan(x1) * -2.1929727))"
33,0.12637727,"(square(-1103.2797 / x1) - (x0 - ((tan(log(cube(x0 * x1))) + tan(tan(cos(square(x0))))) * 2.053368))) - (tan(tan(x1 / -0.63133323)) - tan(-2.1929708 * tan(x1)))"
34,0.12621148,"cube((square(-1103.2797 / x1) - (x0 - ((tan(log(cube(x0 * x1))) + tan(tan(cos(square(x0))))) * 2.053368))) - (tan(tan(x1 / -0.6313333)) - tan(-2.1929708 * tan(x1))))"
35,0.123716034,"((square(-1110.6542 / x1) - (x0 - ((tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.0533698) * tan(tan(cos(square(x0))))))) - tan(tan(x1 / -0.6313328))) - tan(cube(x0 * 0.22749868))"
36,0.123693205,"cube(((square(-1110.6542 / x1) - (x0 - ((tan(log(cube(x0 * (-0.2201375 + x1)))) + 2.0533698) * tan(tan(cos(square(x0))))))) - tan(tan(x1 / -0.6313328))) - tan(cube(x0 * 0.22749868)))"
37,0.123349175,"(((square(-1110.6542 / x1) - (x0 - ((2.0533698 + tan(log(cube(x0 * (x1 + -0.2201375))))) * tan(tan(cos(square(x0))))))) - tan(tan(x1 / -0.6313328))) - tan(cube(x0 * 0.22749868))) - 1.0836244"
38,0.12229822,"(square(-1110.6542 / x1) - (x0 - ((tan(log(cube(x0 * x1))) + 2.0533698) * tan(tan(cos(square(x0))))))) - (tan(tan(x1 / -0.6313328)) - (tan(x1 * 1.810548) - tan(cube(x0 * 0.22749868))))"
40,0.11905492,"(square(-1110.6542 / x1) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * (x1 - 0.21775186)))) + 2.0533698)))) - (tan(tan(x1 / -0.6313328)) - (tan(x1 * 1.810548) - tan(cube(x0 * 0.22749868))))"
42,0.11866776,"(square(-1110.6542 / x1) - (x0 - ((tan(log(cube((x1 + -0.2201375) * x0))) + 2.0533698) * tan(tan(cos(square(x0))))))) - (tan(tan(x1 / -0.6313328)) - (tan(x1 * 1.810548) - (tan(cube(x0 * 0.22749868)) - 1.5285052)))"
43,0.118479736,"(square(-1110.6542 / x1) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.0533698)))) - (tan(tan(x1 / -0.6313328)) - ((tan(x1 * 1.810548) - tan(cube(x0 * 0.22749868))) + cos(x0)))"
45,0.117818184,"((square(-1110.6542 / x1) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.0533698)))) - (tan(tan(x1 / -0.6313328)) - ((tan(x1 * 1.810548) - tan(cube(x0 * 0.22749868))) + cos(x0)))) * x1"
46,0.117808394,"((square(-1110.6542 / x1) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.0533698)))) - (tan(tan(x1 / -0.6313328)) - (tan(x1 * 1.810548) - (tan(cube(x0 * 0.22749868)) + cos(sqrt(x1)))))) / 0.094660304"
48,0.11778982,"cube((square(1110.8915 / x1) + (tan(0.6998592 - square(x0)) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * x1))) + 1.7340757))))) - (tan(tan(x1 / -0.6313328)) - (tan(tan(tan(cube(x1))) * -0.7299137) - tan(cube(x0 * 0.22749868)))))"
49,0.11763189,"(((square(-1110.6542 / x1) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube(x0 * (x1 + -0.2201375)))) + 2.0533698)))) - (tan(tan(x1 / -0.6313328)) - (tan(x1 * 1.810548) - (tan(cube(x0 * 0.22749868)) + cos(sqrt(x1)))))) / cube(0.094660304)) / x0"
50,0.11557719,"cube(square(1110.8915 / x1) + ((tan(0.6998592 - square(x0)) - (x0 - (tan(tan(cos(square(x0)))) * (tan(log(cube((x0 + -1.1337621) * x1))) + 1.7340757)))) - (tan(tan(x1 / -0.6313328)) - (tan(tan(tan(cube(x1))) * -0.7299137) - tan(cube(x0 * 0.22749868))))))"
