Complexity,Loss,Equation
1,0.92,"x0"
4,0.7032273,"inv(x1) - x2"
5,0.58946925,"x0 - exp(sqrt(x2))"
6,0.41465235,"48.331745 - x2"
7,0.40947554,"2343.205 - square(x2)"
8,0.19418181,"25718.723 - (x2 * x0)"
9,0.15855995,"1080.8572 - (x2 * sqrt(x0))"
11,0.15146303,"(x2 + 1005.4385) - (x2 * sqrt(x0))"
13,0.15127273,"x0 + (((1004.711 / x2) - sqrt(x0)) * x0)"
16,0.14994897,"x0 * ((974.35065 / x2) + (1.8585584 - sqrt(x0)))"
17,0.14981818,"square(x2) * (((974.3523 / x2) - sqrt(x0)) + 1.8536776)"
19,0.14690916,"(((1856.0303 / x2) - sqrt(x0)) * 225.94852) - (x0 / sqrt(x1))"
21,0.14409891,"((((1855.7616 / x2) - sqrt(x0)) * 223.7843) - (x0 / sqrt(x1))) + x2"
22,0.14400691,"((sqrt(x2) - x0) / sqrt(x1)) + (223.82954 * ((1855.3615 / x2) - sqrt(x0)))"
23,0.144,"((x2 - (x0 / sqrt(x1))) + (((1855.3616 / x2) - sqrt(x0)) * 223.82741)) * x0"
24,0.1439856,"(((1855.3673 / x2) - sqrt(x0)) * 223.86128) + (((square(x2) / x0) - x0) / sqrt(x1))"
26,0.1410909,"((249.77763 * ((1881.186 / x2) - sqrt(x0))) + (((square(x2) / x0) - x0) / sqrt(x1))) - x0"
28,0.13915518,"(((1855.7441 / x2) - sqrt(x0)) * 224.96907) - (((x1 * 1856.7716) + (x0 - x2)) / sqrt(x1))"
30,0.13890909,"((((1855.7446 / x2) - sqrt(x0)) * 224.97813) - (((x0 + (x1 * 1855.7485)) - x2) / sqrt(x1))) * x2"
48,0.13672727,"(inv(x1) + ((((square(square(exp(0.46560675 / (x2 * (0.25889945 - x1))))) - 0.91939193) * (x0 - -354.75504)) - (x0 * 0.47485813)) * square((x0 * exp(x1)) - x2))) - x2"
