Complexity,Loss,Equation
1,0.904,"9.984972"
3,0.4134587,"49.300034 - x4"
4,0.41220802,"cube(49.535973 - x4)"
5,0.1730909,"25732.766 - (x4 * x1)"
6,0.15345825,"1111.4146 - (x4 * sqrt(x1))"
7,0.15345454,"cube(1110.5543 - (sqrt(x1) * x4))"
8,0.123332374,"cube((x5 / x1) + 2.7974808) - x4"
9,0.11988228,"38.97562 - (x1 * ((x4 / x5) - 0.039306384))"
10,0.11701015,"50.22687 - (((x4 / x5) - inv(x4)) * x1)"
11,0.095554754,"41.239273 - ((((x4 / x5) - x2) - x3) * x1)"
12,0.095054775,"cube(41.32814 - (x1 * (((x4 / x5) - x2) - x3)))"
13,0.09236363,"(40.87925 - (x1 * (((x4 / x5) - x2) - x3))) * x0"
15,0.08361102,"((49.56904 - (x1 * (((x4 / x5) - x2) - x3))) / 0.023090037) - x5"
16,0.083599016,"((49.56904 - (x1 * (((x4 / x5) - x2) - sin(x3)))) / 0.023090037) - x5"
17,0.083005495,"((49.56904 - (((((x4 / x5) - x2) + 0.00016367834) - x3) * x1)) / 0.022958782) - x5"
18,0.08217963,"(((49.56904 - (x1 * (((x4 / x5) - x2) - x3))) / 0.022958782) - x5) - tan(x4)"
19,0.08217905,"(((49.56904 - (x1 * (((x4 / x5) - x2) - sin(x3)))) / 0.022958782) - x5) - tan(x4)"
20,0.079273775,"(((49.56904 - (x1 * (((x4 / x5) - x2) - x3))) / 0.022958782) - x5) - tan(cube(sqrt(x5)))"
21,0.079272725,"cube((((49.56904 - (x1 * (((x4 / x5) - x2) - x3))) / 0.022958782) - x5) - tan(cube(sqrt(x5))))"
22,0.074374236,"cube((cube((x5 / x1) + 2.2880433) / (x4 * 0.115649104)) + -1.3535049) - (x4 - (-0.0012868184 / cube(x2 + x3)))"
23,0.074360095,"cube((cube((x5 / x1) + 2.2880433) / (x4 * 0.11564908)) + -1.3535049) - (x4 - (-0.0012870836 / cube(x3 + tan(x2))))"
24,0.07377309,"cube((cube((x5 / x1) + 2.2880433) / ((x4 * 0.11564864) - x2)) + -1.362723) - (x4 - (-0.0012988887 / cube(x2 + x3)))"
25,0.073768474,"cube((cube((x5 / x1) + 2.2880433) / ((x4 * 0.11564862) - x2)) + -1.362723) - (x4 - (-0.0012995437 / cube(x3 + tan(x2))))"
26,0.07272727,"((cube((cube((x5 / x1) + 2.2880433) / (x4 * 0.115649104)) + -1.3761098) - (x4 - (-0.0012868184 / cube(x3 + x2)))) + 2.7346578) * x1"
27,0.06807342,"cube(-2.1011195 + (cube((x5 / x1) + 1.9129153) / (x4 * 0.0910374))) - (cube(x0 / x1) - (-0.41249043 / (x0 * cube(x2 + x3))))"
28,0.06806921,"cube((cube((x5 / x1) + 1.9129153) / (0.0910374 * x4)) + -2.1011195) - (cube(x0 / x1) - (-0.41249043 / sin(x0 * cube(x2 + x3))))"
29,0.06690909,"(cube((cube((x5 / x1) + 1.9129313) / (x4 * 0.091494225)) + -2.101105) - (cube(x0 / x1) - (-0.4061061 / (x0 * cube(x2 + x3))))) * x0"
31,0.06545454,"(cube(-2.1011195 + (cube(1.9129153 + (x5 / x1)) / (0.0910374 * x4))) - ((cube(x0 / x1) - (-0.40613657 / (x0 * cube(x2 + x3)))) + 1.1390879)) * x5"
33,0.06268081,"cube((cube((x5 / x1) + 1.6137255) / (x4 * 0.051100194)) + -1.5785298) - ((((x3 + x2) * 1.0618092e8) * (x0 / cube(x1))) - (-0.54145867 / (cube(x2 + x3) * 267.2227)))"
34,0.06265123,"cube((cube((x5 / x1) + 1.6137255) / (x4 * 0.051100194)) + -1.5785298) - ((((x3 + x2) * 1.0618092e8) * (x0 / cube(x1))) - (-0.54145867 / (cube(tan(x2 + x3)) * 267.2227)))"
35,0.0583031,"cube((cube((x5 / x1) + (x3 + 1.4411747)) / (x4 * 0.03273256)) + -1.6163815) - ((((x2 + x3) * (x0 * 2.9906797e8)) / cube(x1)) - (-0.8682825 / (cube(x2 + x3) * 182.90999)))"
36,0.058298685,"cube((cube(x3 + ((x5 / x1) + 1.4411747)) / (x4 * 0.03273256)) + -1.6163815) - ((((tan(x2 + x3) * x0) * 2.9906797e8) / cube(x1)) - (-0.8682825 / (cube(x2 + x3) * 182.90999)))"
37,0.058123603,"cube((x3 + -1.7850394) + (cube(x3 + ((x5 / x1) + 1.4409981)) / (x4 * 0.032155957))) - ((((x0 * 2.9906797e8) * (x2 + x3)) / cube(x1)) - (-0.8773389 / (cube(x2 + x3) * 182.90999)))"
38,0.058106005,"cube((x3 + -1.7850394) + (cube(x3 + ((x5 / x1) + 1.4409982)) / (x4 * 0.032156996))) - ((((x0 * 2.9906797e8) * (x2 + x3)) / cube(x1)) - (-0.8773389 / (cube(x2 + tan(x3)) * 182.90999)))"
39,0.049688,"cube((cube(1.8216304 + (x5 / x1)) / (x4 * 0.08402467)) + -1.7557938) - ((x0 * cube((x3 + x2) * (794.2732 / (x1 / ((x5 / x1) + 1.7735113))))) - (-0.86930287 / (cube(x2 + x3) * 1065.8705)))"
40,0.049679168,"cube((cube(1.8216304 + (x5 / x1)) / (x4 * 0.08402467)) + -1.7557938) - ((x0 * cube(sin(x3 + x2) * (794.2732 / (x1 / ((x5 / x1) + 1.7735113))))) - (-0.86930287 / (cube(x2 + x3) * 1065.8705)))"
41,0.04657972,"cube((cube(1.8216293 + (x5 / x1)) / (x4 * 0.084105395)) + -1.7557944) - ((cube(794.2732 * (((((1.4926842 * x5) / x1) + 0.7191373) * (x2 + x3)) / x1)) * x0) - (-0.8776345 / (1065.8705 * cube(x2 + x3))))"
42,0.04657453,"cube((cube((x5 / x1) + 1.8216293) / (x4 * 0.084105395)) + -1.7557944) - ((x0 * cube((((((x5 / x1) * 1.4926842) + 0.7191373) * 794.2732) * (x3 + x2)) / x1)) - (-0.8776345 / sin(cube(x2 + x3) * 1065.8705)))"
43,0.04218182,"(cube((cube((x5 / x1) + 1.8216304) / (x4 * 0.08402467)) + -1.7760518) - ((x0 * cube((x2 + x3) * (794.2732 / (x1 / (((x5 / x1) * 1.4926836) + 0.7107298))))) - (-0.8776336 / (cube(x3 + x2) * 1065.8705)))) * 9.375107e11"
