Complexity,Loss,Equation
1,0.9170909,"x0"
3,0.5758534,"x4 - x1"
5,0.4348644,"x0 - exp(sqrt(x3))"
6,0.23110789,"(x0 / sqrt(x1)) - x3"
8,0.18036364,"25695.123 - (x1 * x3)"
9,0.12746543,"x4 - sqrt(x1 * (sqrt(x3) * x3))"
10,0.12746537,"x4 - (sqrt(x1 * inv(sqrt(x3))) * x3)"
11,0.12512557,"x4 - sqrt(x3 * ((sqrt(x3) * x1) + x3))"
12,0.11116855,"x4 + (((sqrt(sqrt(x0)) - sqrt(x1)) * x3) + x4)"
13,0.10764046,"(x4 + ((5.3448043 - sqrt(x1)) * x3)) + x4"
15,0.10454434,"(exp(x2) * (x4 + x4)) + ((sqrt(sqrt(x0)) - sqrt(x1)) * x3)"
16,0.099966705,"x4 + ((x3 * (5.1536074 - (sqrt(x1) / exp(x2)))) + x4)"
17,0.09569844,"(x3 * (4.8740106 - (sqrt(x1) / square(exp(x2))))) + (x4 + x4)"
19,0.09527273,"(((x3 * (5.0460243 - sqrt(x1))) / square(exp(x2))) + (x4 + x4)) / x2"
23,0.094545454,"((((x4 + x4) + ((4.9574084 - (sqrt(x1) / square(exp(x2)))) * x3)) * x4) - x4) - x0"
45,0.09381818,"(((-1.4856701 / (x2 - 0.035064075)) + (((((x4 / x1) * 36.884693) + (x4 * (41.005943 / x0))) - x3) * x1)) / (inv((x2 * x2) * x1) / sqrt(x0))) - x1"
47,0.09309091,"((((((x4 / x1) * 36.884693) + (((x4 * 41.005943) / x0) - x3)) * x1) + (-1.4856701 / (x2 - 0.035064075))) / (inv(x2 * x1) / sqrt(x0 - x3))) - (x1 / x2)"
50,0.093090884,"(((x1 * ((((x4 / x1) * 36.884693) + ((x4 * 41.005943) / x0)) - x3)) + (-1.5159777 / (x2 - 0.035064075))) / (inv(((x1 * x2) * x2) * 0.93342865) / sqrt(x0))) - x1"
