Complexity,Loss,Equation
1,0.93454546,"x0"
3,0.58119476,"x3 - x0"
5,0.48193252,"x3 - exp(sqrt(x2))"
6,0.40138018,"49.29998 - x2"
8,0.2583566,"(square(x0 / x2) - x0) + x3"
9,0.13968115,"(square(x3 / x2) * sqrt(x2)) - x0"
10,0.13968113,"square((sqrt(sqrt(x2)) / x2) * x3) - x0"
11,0.13879792,"square(x3 * (2.6996198 / x2)) - x0"
12,0.12412984,"(sqrt(x2) * square((sqrt(x0) + x3) / x2)) - x0"
13,0.11486014,"(x2 - x0) + square((x3 / x2) * 2.4658873)"
14,0.11133933,"x3 + (x2 * (((x3 / x0) / 0.022235248) - x2))"
16,0.10905502,"(x3 + ((((x3 / x0) / 0.021850456) - x2) * x2)) - x2"
17,0.1064152,"x3 + (((((x3 / x0) + sqrt(x1)) / 0.02449163) - x2) * x2)"
19,0.09972317,"(x3 + (x2 * ((((x3 / x0) + sqrt(x1)) / 0.023634369) - x2))) - x2"
21,0.09818182,"(x3 + ((x2 * ((((x3 / x0) + sqrt(x1)) / 0.023634369) - x2)) - x2)) * x0"
22,0.09772733,"(x2 * ((((x3 / x0) + sqrt(x1)) / 0.023792656) - x2)) + (x3 + -32.251537)"
23,0.0974074,"((x1 * (x3 * sqrt(x3))) + x3) + ((x2 * (((x3 / x0) / 0.022425178) - x2)) - x2)"
24,0.096727565,"(x2 * (((x3 / x0) / 0.022426069) - (exp(x1) * x2))) + (((x3 * x1) * sqrt(x3)) + x3)"
25,0.096727274,"x0 * ((((x2 * (((x3 / x0) / 0.022436041) - x2)) + x3) - x2) + (x1 * (x3 * sqrt(x3))))"
27,0.09381818,"(((((((x3 / x0) / 0.022720426) - x2) * x2) + x3) + (x3 * (x1 * sqrt(x3)))) * x2) - (x0 + x0)"
