Complexity,Loss,Equation
1,0.9105452,"5.3428273"
3,0.40570143,"48.403843 - x4"
4,0.40545526,"cube(49.233837 - x4)"
5,0.2,"25695.07 - (x4 * x1)"
7,0.17963636,"(x5 * 62.327095) - (x4 * x1)"
8,0.14247231,"(square(-56.262978 / x4) * x5) - x1"
9,0.112499334,"(((92.00405 / x4) * x5) + -207.7282) - x1"
10,0.11218479,"cube(((x5 * 92.00405) / x4) + (-207.9465 - x1))"
11,0.11127273,"x1 * ((((x5 / x4) * 91.7824) + -206.35973) - x1)"
13,0.10658359,"(((((x5 / x4) + -0.5137618) * 87.888504) - x1) / 0.15536675) - x0"
14,0.10604298,"((((x5 / x4) * 89.910095) - x1) / 0.19335832) - (inv(x3) + x0)"
15,0.105509765,"(((((x5 / x4) * 89.910095) - x1) / 0.19335832) - x0) - (1.0199155 / x3)"
16,0.09988832,"((((x5 * 87.883286) / x4) - x1) / 0.1908805) - ((0.010893901 / square(x2)) + x0)"
17,0.099887,"((((x5 * 87.883286) / x4) - x1) / 0.1908805) - ((0.010893901 / square(tan(x2))) + x0)"
18,0.09963636,"(((((87.883286 * x5) / x4) - x1) / 0.19088049) - ((0.010893956 / square(x2)) + x0)) / x2"
19,0.09849584,"((((87.883286 / x4) * x5) - x1) / 0.1908805) - (((0.010893901 / square(x2)) + x0) + tan(x4))"
20,0.0984933,"((((x5 * 87.883286) / x4) - x1) / 0.1908805) - ((x0 + (0.010893901 / square(tan(x2)))) + tan(x4))"
21,0.096727274,"(x5 + ((x1 * (sin(log(x4)) - (-2.93159 * x3))) + ((-0.38359132 / x2) - (x4 * 1.7918578)))) * x5"
23,0.09574915,"((sin(log(x4)) - (-3.1025648 * x3)) * x1) + (((-0.38167655 / x2) + x5) - ((x4 * 1.7822866) - tan(tan(x1))))"
24,0.091990866,"((x5 + (-0.3822069 / x2)) + (((sin(log(x4)) - (x3 * -3.0012)) * x1) - (x4 * 1.7839237))) - tan(x1 - -0.53285426)"
25,0.091877185,"cube(((x5 + ((-0.38068476 / x2) + ((sin(log(x4)) - (x3 * -2.998355)) * x1))) - (x4 * 1.7814033)) - tan(x1 - -0.53280854))"
26,0.09018182,"(x5 + (((-0.38216868 / x2) + (((sin(log(x4)) - (x3 * -3.001206)) * x1) - (x4 * 1.78393))) - tan(x1 - -0.53309697))) / x3"
28,0.08007812,"(((1.1163193 - (x3 * cube(x2 * (x4 / -0.55225724)))) * ((-0.5813742 / x2) - x4)) + x5) + (x1 * (sin(log(x4)) - (x3 * -3.1261945)))"
29,0.07991994,"cube((x5 + (((-0.58809376 / x2) - x4) * (1.1102188 - (cube((x2 / -0.5534104) * x4) * x3)))) + (x1 * (sin(log(x4)) - (x3 * -3.1588542))))"
