Complexity,Loss,Equation
1,0.9316364,"x0"
4,0.7275865,"inv(x1) - x2"
5,0.56244653,"x0 - exp(sqrt(x2))"
6,0.40462756,"48.334408 - x2"
7,0.39927274,"2345.1982 - square(x2)"
8,0.39916727,"x0 * (48.34404 - x2)"
9,0.3491459,"2683.88 - (x0 + square(x2))"
10,0.28727946,"4609.815 - square(x2 + sqrt(x0))"
11,0.14983782,"x0 - square((x2 * 0.0009003408) * x0)"
13,0.14981818,"(sqrt(x0) - ((x0 * x2) * 0.00090314343)) * x0"
14,0.14887609,"x0 - (square(x2 * (x0 * 0.0009075208)) - sqrt(x2))"
15,0.1461626,"((x2 * (x1 - (x0 * 0.0009627562))) + sqrt(x0)) * x0"
17,0.14616221,"((((x1 - (x0 * 0.0009627473)) * x2) + sqrt(x0)) * x0) - x1"
18,0.14545454,"((((x1 - (0.00096211646 * x0)) * x2) + sqrt(x0)) / square(x1)) - x2"
20,0.144,"((x0 + x0) * (sqrt(x0) + (x2 * (x1 - (x0 * 0.0009720474))))) + inv(x1)"
22,0.14327526,"(((x2 * (x1 - (x0 * 0.0009724212))) + sqrt(x0)) * x0) - (-0.6280368 / x1)"
24,0.14327273,"x0 * ((x0 * ((x2 * (x1 - (0.0009724212 * x0))) + sqrt(x0))) - (-0.63181794 / x1))"
26,0.14189152,"x0 + (((exp(x1) - (x0 * (x2 * 0.0011987927))) + sqrt(x0)) * sqrt(x0 * sqrt(sqrt(x0 * inv(x1)))))"
27,0.14178894,"x0 + (sqrt(sqrt(sqrt(inv(x1) * x0)) * x0) * ((sqrt(exp(x1)) - ((x0 * x2) * 0.0011982896)) + sqrt(x0)))"
28,0.1413378,"(sqrt(x0 * sqrt(sqrt(x0 * inv(x1)))) * ((sqrt(x0) - ((x0 * x2) * 0.0012010157)) + 1.0824442)) + x0"
29,0.14124891,"((exp(x1) * sqrt(sqrt(sqrt(x0 * inv(x1))) * x0)) * ((sqrt(x0) - (x0 * (x2 * 0.0011933212))) + exp(x1))) + x0"
30,0.14109091,"((((sqrt(x0) + 1.1209953) - ((x2 * x0) * 0.0012028402)) * sqrt(sqrt(sqrt(x0 * inv(x1))) * x0)) + x0) * x0"
31,0.13984686,"(((x1 - (x0 * 0.0009720474)) * x2) + sqrt(x0)) * (inv((x0 * (x1 - (x2 * 0.0010235272))) + sqrt(x0)) + sqrt(x0))"
33,0.13913228,"(((x1 - (x0 * 0.0009720474)) * x2) + sqrt(x0)) * (inv((x0 * (x1 - ((x1 + x2) * 0.0010235272))) + sqrt(x0)) + sqrt(x0))"
35,0.13745454,"x2 + (x2 * ((sqrt(x0) + ((x1 - (x0 * 0.0009720474)) * x2)) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - (x2 * 0.0010235272)))))))"
36,0.13672765,"inv(x1) + (x2 * ((sqrt(x0) + ((x1 - (x0 * 0.0009720474)) * x2)) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - (x2 * 0.0010235272)))))))"
37,0.13672727,"x2 + (x2 * ((sqrt(x0) + ((x1 - (x0 * 0.0009720474)) * x2)) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - ((x1 + x2) * 0.0010235272)))))))"
38,0.136,"(((x2 * (((x1 - (x0 * 0.0009720474)) * x2) + sqrt(x0))) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - (0.0010235272 * x2)))))) + inv(x1)) + x2"
40,0.13527273,"inv(x1) + (x2 + (x2 * ((sqrt(x0) + (x2 * (x1 - (x0 * 0.0009720474)))) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - ((x2 + x1) * 0.0010235272))))))))"
43,0.13454546,"inv(x1) + (x2 + (x2 * ((sqrt(x0) + (x2 * (x1 - (x0 * 0.0009720474)))) * (sqrt(x0) + inv(sqrt(x0) + (x0 * (x1 - ((x2 + 0.047324896) * 0.0010235272))))))))"
