Complexity,Loss,Equation
1,0.923636,"5.3431244"
3,0.42866957,"50.106213 - x4"
4,0.42748392,"cube(49.473225 - x4)"
5,0.42327273,"(50.400898 - x4) * x5"
6,0.20689264,"cube(x5 / x4) - x1"
7,0.152,"(x5 / 0.017510328) - (x1 * x4)"
8,0.13979708,"(x5 / square(x4 * -0.018356862)) - x1"
9,0.117819756,"x5 - (x4 * ((x1 * 0.0110869715) - -2.120089))"
10,0.11752475,"cube(x5 - (((x1 * 0.011064859) - -2.1201057) * x4))"
11,0.114136875,"(x1 * log(inv(x4 * 0.044906266))) - (x4 - x5)"
12,0.11388631,"cube((log(inv(x4 * 0.044916548)) * x1) - (x4 - x5))"
13,0.10437491,"(log(x3 + inv(x4 * 0.045617335)) * x1) - (x4 - x5)"
14,0.10419506,"cube((log(x3 + inv(x4 * 0.045646567)) * x1) - (x4 - x5))"
15,0.104,"((x1 * log(x3 + inv(0.04561423 * x4))) - (x4 - x5)) / x3"
16,0.10255735,"(x1 * log(x3 + inv(x4 * 0.04548332))) - ((x4 - x5) - tan(x0))"
17,0.10070778,"(x1 * log(inv(x4 * 0.045672696) + x3)) - ((tan(square(x4)) + x4) - x5)"
18,0.08242159,"(((x1 * 0.06085274) * cube(log(inv(x4 * 0.19082922)))) + x5) + (-2.7372658 / (x2 + x3))"
19,0.082248665,"cube(x5 + ((-2.7372665 / (x3 + x2)) + ((cube(log(inv(x4 * 0.19090809))) * x1) * 0.06075574)))"
20,0.08072727,"((-3.0733938 / (x2 + x3)) + ((cube(log(inv(x4 * 0.18293202))) * (x1 * 0.06228606)) + x5)) * x0"
21,0.07781819,"x5 + cube((x1 * (cube(log(inv(x4 * 0.18511628))) * 0.062987775)) + (x5 + (-3.0279412 / (x3 + x2))))"
22,0.077818185,"x5 + cube((x1 * (cube(log(inv(x4 * 0.18511628))) * 0.062987775)) + (x5 + (-3.0279412 / (x3 + sin(x2)))))"
23,0.07376851,"((tan(x1 * -1.0606194) + (-3.0277736 / (x2 + x3))) + x5) + (cube(log(inv(x4 * 0.18268207))) * (x1 * 0.062490337))"
24,0.072809994,"cube(((x1 * 0.062490337) * cube(log(inv(x4 * 0.18268207)))) + (tan(x1 * -1.0606194) + (x5 + (-3.0277736 / (x2 + x3)))))"
25,0.070084,"(x5 + ((0.06262145 * (x1 * cube(log(inv(x4 * 0.1825539))))) + (-3.0560665 / (x2 + x3)))) + tan((x4 / -0.66393846) - 0.28584638)"
26,0.070076324,"cube(x5 + ((((cube(log(inv(x4 * 0.1825539))) * x1) * 0.06262145) + (-3.0560665 / (x2 + x3))) + tan((x4 / -0.66393846) - 0.28584638)))"
27,0.06909091,"((x5 + (((cube(log(inv(x4 * 0.1825539))) * x1) * 0.06262145) + (-3.0560665 / (x2 + x3)))) + tan((x4 / -0.66393846) - 0.28584638)) * x4"
31,0.06498027,"((-3.0277736 / (x3 + x2)) + ((cube(log(inv(x4 * 0.18250322))) * 0.062491085) * x1)) + (x5 + (tan(x1 * -1.0606196) + inv(tan((x1 * -1.0606565) + x5))))"
32,0.064969875,"((inv(tan((x1 * -1.0606565) + x5)) + tan(x1 * -1.0606196)) + x5) + ((-3.0277736 / sin(x2 + x3)) + ((cube(log(inv(x4 * 0.18250322))) * 0.062491085) * x1))"
33,0.064,"(inv(tan((x1 * -1.0606565) + x5)) + ((-3.0277736 / (x3 + x2)) + ((((cube(log(inv(x4 * 0.18250322))) * 0.062491085) * x1) + x5) + tan(x1 * -1.0606196)))) / x2"
39,0.06279545,"tan(tan((x5 * x1) * (x4 * 0.13581865))) + (((((0.13787417 * cube(log(inv(-0.27824152 + (0.11182803 * x4))))) - 0.20330219) * x1) + (-2.3154993 / (x3 + x2))) + ((1.1810567 * x5) + tan(x4 - x1)))"
40,0.06264061,"cube((((-2.3154993 / (x3 + x2)) + (((0.13787417 * cube(log(inv(-0.27824152 + (0.11182803 * x4))))) - 0.20330219) * x1)) + ((1.1810567 * x5) + tan(x4 - x1))) + tan(tan((x5 * x1) * (x4 * 0.13581865))))"
41,0.062545456,"((-2.3154993 / (x3 + x2)) + (tan(x4 - x1) + ((tan(tan((x4 * 0.13581865) * (x1 * x5))) + (((cube(log(inv((x4 * 0.11182803) + -0.27824152))) * 0.13787417) - 0.20330219) * x1)) + (x5 * 1.1810567)))) * x5"
43,0.062030308,"cube((((-2.2610927 / (x3 + x2)) + tan(x4 - x1)) + (tan(tan((x1 * x5) * (0.13581865 * x4))) + (x1 * ((cube(log(inv((x4 * 0.11182803) + -0.27824152))) * 0.13787417) - 0.20330219)))) + (x5 * 1.1810567)) - tan(x4)"
44,0.06014197,"((x5 * 1.1810567) + ((tan(x4 - x1) + tan(tan((x5 * ((x4 * x1) * 0.13581865)) + (-1.040897 / sqrt(x1))))) + (((cube(log(inv((x4 * 0.11188952) + -0.27825958))) * 0.13787417) - 0.20330219) * x1))) + (-2.2610927 / (x2 + x3))"
45,0.058506746,"cube(tan(tan(((x5 * (x4 * (x4 - 0.5036124))) + -1.0408964) / sqrt(x0))) + (((-2.261077 / (x2 + x3)) + ((tan(x4 - x1) + x5) * 1.1810386)) + (((cube(log(inv((0.11188952 * x4) + -0.27825958))) * 0.13788475) - 0.2032824) * x1)))"
47,0.058196206,"cube(((x5 * 1.1810386) + tan(x4 - x1)) + ((((cube(log(inv((x4 * 0.11188952) + -0.27825958))) * 0.13788475) - 0.2032824) * x1) + (tan(tan(((x5 * (x4 * (x4 - 0.5036124))) + -1.0408964) / sqrt(x0))) + (-2.261077 / (x3 + x2))))) + 2.1697426"
48,0.056980684,"cube((tan(tan(((x5 * (x4 * (x4 - 0.5036124))) + -1.0408964) / sqrt(x0))) + (-2.261077 / (x2 + x3))) + (((x5 + tan(x4 - x1)) * 1.1810386) + (((cube(log(inv((0.11188952 * x4) + -0.27825958))) * 0.13788475) - 0.2032824) * x1))) - tan(x4)"
50,0.05672727,"(cube(((tan(x4 - x1) + x5) * 1.1810386) + (tan(tan(((x5 * (x4 * (x4 - 0.5036124))) + -1.0408964) / sqrt(x0))) + ((-2.261077 / (x2 + x3)) + (((cube(log(inv((0.11188952 * x4) + -0.27825958))) * 0.13788475) - 0.2032824) * x1)))) - tan(x4)) * x1"
