Complexity,Loss,Equation
1,0.9112725,"6.389881"
3,0.40787202,"50.057247 - x4"
4,0.4021818,"127778.125 - cube(x4)"
5,0.176,"25729.395 - (x4 * x1)"
7,0.1649894,"x5 - ((x1 * x4) / 57.022694)"
8,0.14301856,"(x1 * log(20.046455 / x4)) + x5"
9,0.1132126,"91.572464 - ((x4 * (x1 + 203.14507)) / x5)"
10,0.112915486,"cube(93.19899 - (x4 * ((x1 + 210.21307) / x5)))"
11,0.10690909,"x1 * (93.34491 - ((x4 * (x1 + 216.96136)) / x5))"
12,0.102508925,"((x1 + x4) * log(x3 + (21.455452 / x4))) + x5"
13,0.10230347,"cube((log(x3 + (21.443275 / x4)) * (x1 + x4)) + x5)"
14,0.09534973,"x5 + (log((x3 + (20.852112 / x4)) + x2) * (x4 + x1))"
15,0.095149234,"cube(x5 + ((x1 + x4) * log(x2 + ((20.878483 / x4) + x3))))"
16,0.09321061,"x5 + ((log(((13.284345 / x4) + x2) + x3) - -0.41574782) * (x4 + x1))"
17,0.09299817,"cube(((log((x3 + x2) + (13.284434 / x4)) - -0.41563427) * (x4 + x1)) + x5)"
18,0.09163637,"(x5 + ((x4 + x1) * (log((13.2845125 / x4) + (x2 + x3)) - -0.41887993))) * x1"
20,0.08872727,"((x1 * (x2 + x3)) + (0.10327733 * ((x5 + (x1 * log(15.795241 / x4))) - x4))) * x5"
21,0.087492235,"cube((x1 * (x3 + x2)) + (((x5 + (log(14.88127 / x4) * x1)) - x4) * 0.09753676)) + 2.6684952"
22,0.085090905,"((((((log(14.8959465 / x4) * x1) + x5) - x4) * 0.09704069) + (x1 * (x3 + x2))) + 1.0257533) * x5"
24,0.08439705,"(x5 + (((((x5 + (x1 * log(14.974073 / x4))) - x4) * 0.091572456) + (x1 * (x2 + x3))) * x5)) - x1"
25,0.08364423,"(x4 + (((x1 * (x3 + x2)) + (0.09672601 * ((x5 - x4) + (x1 * log(14.89731 / x4))))) * x4)) - tan(x4)"
26,0.083636366,"cube((x4 + (x4 * ((0.09672601 * (x5 + ((x1 * log(14.89731 / x4)) - x4))) + (x1 * (x3 + x2))))) - tan(x4))"
28,0.08072728,"((log(x1) * x1) - x0) + cube(((x2 * x1) + (x3 * x1)) + (((log(14.904857 / x4) * x1) + (x5 - x4)) * 0.14491782))"
29,0.08072727,"cube(((log(x1) * x1) - x0) + cube(((x1 * x2) + (x3 * x1)) + (((log(14.904857 / x4) * x1) + (x5 - x4)) * 0.14491782)))"
34,0.08000972,"((cube(cube(((((x1 * log(14.881602 / x4)) + (x5 - x4)) * 0.099988535) + (x1 * x2)) + (x3 * x1))) + x5) * sqrt(x2)) + (sin(x4 / -0.9833162) * x4)"
35,0.08000967,"(sqrt(x2) * (cube(cube((((((x1 * log(14.881602 / x4)) + x5) - x4) * 0.0999886) + (x1 * sin(x2))) + (x3 * x1))) + x5)) + (sin(x4 / -0.9833164) * x4)"
36,0.07931977,"((cube(cube(((x1 * x3) + ((x5 + ((log(14.8803625 / x4) * x1) - x4)) * 0.100147754)) + (x2 * x1))) + x5) * sqrt(x2)) + (x4 * (sin(x4 / -0.98419076) - x3))"
37,0.0786297,"(sin(x4 / -0.9843) * x4) + ((x1 + cube(cube((x2 * x1) + ((x1 * x3) + (((log(14.889917 / x4) * x1) + (x5 - x4)) * 0.10041518))))) * (x2 * (x0 * x2)))"
38,0.078629576,"(sin(x4 / -0.9843) * x4) + ((x1 + cube(cube((x2 * x1) + ((x1 * tan(x3)) + (((log(14.889917 / x4) * x1) + (x5 - x4)) * 0.10041518))))) * (x2 * (x0 * x2)))"
39,0.07795801,"(sin((x4 / -0.98395014) + 0.118085355) * x4) + (x0 * ((x2 * (cube(cube(((x3 * x1) + (((x5 + (log(14.88992 / x4) * x1)) - x4) * 0.10049319)) + (x1 * x2))) + x1)) * x2))"
40,0.07786379,"(sin(sqrt(x3) + (x4 / -0.98393863)) * x4) + (x0 * ((x1 + cube(cube((((x5 + (log(14.88992 / x4) * x1)) - x4) * 0.100497805) + ((x3 * x1) + (x2 * x1))))) * (x2 * x2)))"
41,0.077818185,"((sin(x4 / -0.9841898) * x4) + (((x1 + cube(cube(((x3 * x1) + (x2 * x1)) + ((((log(14.889917 / x4) * x1) + x5) - x4) * 0.10041518)))) * (x0 * (x2 * x2))) + 3.6652558)) / x3"
42,0.0764475,"((cube(cube((x1 * x3) + ((((x5 + (x1 * log(14.88992 / x4))) - x4) * 0.10049319) + ((tan(x5 * x2) + x1) * x2)))) + x1) * ((x2 * x0) * x2)) + (sin(x4 / -0.9843) * x4)"
