Complexity,Loss,Equation
1,0.91636366,"6.5602055"
3,0.40818852,"48.961464 - x1"
4,0.4021818,"113500.48 - cube(x1)"
5,0.19054545,"24820.736 - (x0 * x1)"
7,0.16357554,"square(inv(x1 * 0.00089936913)) - x0"
8,0.1634852,"cube(square(inv(x1 * 0.00089948875)) - x0)"
9,0.15653224,"inv(0.00020231534 + (7.637478e-7 * square(x1))) - x0"
10,0.15642779,"cube(inv(0.00020231534 + (square(x1) * 7.637478e-7)) - x0)"
11,0.15563637,"(inv((square(x1) * 7.637478e-7) + 0.00020231534) - x0) / 7.637478e-7"
12,0.15490909,"cube(inv((square(x1) * 7.637478e-7) + 0.00020231534) - x0) + x1"
13,0.15371703,"(tan(cube(x0)) + inv((square(x1) * 7.637478e-7) + 0.00020231534)) - x0"
14,0.15185638,"(tan((x0 + x1) / -0.5906269) + inv(square(x1) * 8.1253603e-7)) - x0"
15,0.15167122,"cube((tan((x1 + x0) / -0.5906269) + inv(square(x1) * 8.12536e-7)) - x0)"
16,0.14637703,"(tan((x0 + x1) / -0.5906269) + inv(0.00020231534 + (square(x1) * 7.637478e-7))) - x0"
17,0.1461596,"cube(tan((x0 + x1) / -0.5906269) + (inv(0.00020231534 + (square(x1) * 7.637478e-7)) - x0))"
18,0.14388137,"(inv(9.649972e-7 * square(x1)) + (x1 * 0.78542954)) + (tan((x1 + x0) / -0.5906195) - x0)"
19,0.14374934,"cube(((x1 * 0.78542954) + (inv(square(x1) * 9.663563e-7) + tan((x1 + x0) / -0.5906195))) - x0)"
20,0.142484,"(inv(8.0924895e-7 * square(x1)) + tan((x1 + x0) / -0.59062773)) + (tan(square(4.0272527 * x1)) - x0)"
21,0.13643657,"inv(square(x1) * 9.643535e-7) + (tan((x0 + x1) / -0.5906195) + (((x1 - tan(x0)) * 0.78542954) - x0))"
23,0.136,"x1 * ((tan((x0 + x1) / -0.5906195) + (inv(square(x1) * 9.642108e-7) + ((x1 - tan(x0)) * 0.78542954))) - x0)"
24,0.133517,"(inv(square(x1) * 9.608157e-7) + (((x1 * 0.78542954) + tan((x0 + x1) / -0.5906195)) - x0)) + tan(square(0.39152762 + x1))"
25,0.1333298,"cube(inv(square(x1) * 9.612188e-7) + (((x1 * 0.78542954) - x0) + (tan(square(x1 + 0.39152762)) + tan((x0 + x1) / -0.5906195))))"
26,0.13236363,"((inv(square(x1) * 9.607769e-7) - (x0 - tan(square(x1 + 0.39152762)))) + ((x1 * 0.78542954) + tan((x1 + x0) / -0.5906195))) / 1.6816845e-17"
27,0.12702458,"tan((x1 + x0) / -0.5906195) + ((inv(square(x1) * 9.607769e-7) + ((0.78542954 * x1) - tan(x0))) - (x0 - tan(square(x1 + 0.39152762))))"
28,0.12656553,"cube((((0.77931476 * (x1 - tan(x0))) + tan(square(x1 + 0.39152762))) + inv(9.608157e-7 * square(x1))) + (tan((x1 + x0) / -0.5906278) - x0))"
29,0.12509091,"((inv(square(x1) * 9.613171e-7) - x0) + (tan((x0 + x1) / -0.5906195) + ((0.7699979 * (x1 - tan(x0))) + tan(square(x1 + 0.39152762))))) * x1"
