Complexity,Loss,Equation
1,0.8981818,"x0"
3,0.5995468,"x3 - x0"
5,0.5010752,"x3 - exp(sqrt(x2))"
6,0.4186953,"49.706882 - x2"
8,0.26382682,"x3 + (square(x0 / x2) - x0)"
9,0.1382793,"x3 - (x2 * sqrt(x0 / sqrt(x2)))"
10,0.13745454,"(x3 * x3) - (x0 * (sqrt(x2) * x2))"
11,0.13604167,"x3 - sqrt(sqrt(x2) * ((x2 * x0) - x0))"
12,0.12950419,"x3 - (x2 * sqrt(x0 / sqrt(x2 + sqrt(x2))))"
13,0.12851591,"x3 - (sqrt(x0 * x2) * (sqrt(sqrt(x2)) - sqrt(x1)))"
14,0.12436364,"(x3 * x3) - (x0 * ((x2 * sqrt(x2)) - (x0 * x1)))"
15,0.12290909,"(x3 * x3) - (sqrt(x2) * ((x2 * (x0 - sqrt(x3))) - x0))"
17,0.11854546,"(x3 * x3) - (((x2 * sqrt(x2)) - (x0 * x1)) * (x0 - sqrt(x0)))"
19,0.11709091,"((x3 * x3) - (((sqrt(x2) * x2) - (x0 * x1)) * (x0 - sqrt(x3)))) + x3"
22,0.11418131,"x0 * ((11.164387 - sqrt(sqrt(x0))) + (square(x2) * ((sqrt(x1) - (x0 / x3)) / x3)))"
24,0.113454565,"x2 + ((((((sqrt(x1) - (x0 / x3)) * square(x2)) / x3) - sqrt(sqrt(x0))) + 11.107724) * x0)"
25,0.10764574,"x3 / ((((sqrt(x1) - ((x0 / x3) / exp(x1))) * (square(x2) / x3)) + 11.119205) - sqrt(sqrt(x0)))"
26,0.10763634,"(((square(x2) / x3) * (sqrt(x1) - ((x0 / x3) / exp(x1)))) + (11.112991 - sqrt(sqrt(x0)))) * square(x2)"
27,0.10618839,"x3 / ((((sqrt(x1) - ((x0 / x3) / 1.0759325)) * square(x2)) / x3) + (10.6984415 - sqrt(sqrt(x0))))"
28,0.106181815,"square(x0) / ((10.6984415 - sqrt(sqrt(x0))) + (((sqrt(x1) - ((x0 / x3) / 1.0759325)) / x3) * square(x2)))"
31,0.10546415,"x3 / (((((x2 * (sqrt(x1) - (x0 / x3))) * x2) / x3) / exp(x1)) + ((10.11896 - sqrt(sqrt(x0))) / 0.84389997))"
32,0.10545454,"square(x3) / (((10.11896 - sqrt(sqrt(x0))) / 0.84389997) + (((x2 * (sqrt(x1) - (x0 / x3))) * (x2 / x3)) / exp(x1)))"
33,0.10473684,"x3 / (((((x2 * (x2 / x3)) - x1) / exp(x1)) * (sqrt(x1) - (x0 / x3))) + ((10.108371 - sqrt(sqrt(x0))) / 0.84389997))"
34,0.10400966,"(((((x2 * ((sqrt(x1) - (x0 / x3)) / exp(x1))) * (x2 / x3)) + 11.026038) - sqrt(sqrt(x0))) * sqrt((x2 + x0) / inv(x3))) + x2"
36,0.104,"((((((x2 * ((x2 / x3) * (sqrt(x1) - (x0 / x3)))) / exp(x1)) + 11.023253) - sqrt(sqrt(x0))) * sqrt((x0 + x2) / inv(x3))) + x2) * x0"
37,0.103272706,"square(inv((x3 * x1) - inv(x1 * x2))) + (((11.1128435 - sqrt(sqrt(x0))) + ((square(x2) / x3) * (sqrt(x1) - ((x0 / x3) / exp(x1))))) * square(x2))"
39,0.102550626,"square(inv((x3 * x1) - inv(x1 * x2))) + ((((square(x1 + x2) * ((sqrt(x1) - ((x0 / x3) / exp(x1))) / x3)) + 11.114301) - sqrt(sqrt(x0))) * square(x2))"
40,0.10183745,"(square(inv(inv(x1 * x2) - (x3 * x1))) - sqrt(x0)) + (square(x2) * ((11.114876 - sqrt(sqrt(x0))) + (((sqrt(x1) - ((x0 / x3) / exp(x1))) / x3) * square(x2))))"
41,0.09941435,"(((11.108735 - sqrt(sqrt(x0))) + ((square(x2) * (sqrt(x1) - ((x0 / x3) / exp(x1)))) / x3)) * square((x2 + x2) - x0)) + inv(square(inv(x1 * x3) - (x2 * x1)))"
43,0.099392325,"(((11.108735 - sqrt(sqrt(x0))) + ((square(x2) * (sqrt(x1) - ((x0 / x3) / exp(x1)))) / x3)) * (square(x2 + (x2 - x0)) - x1)) + square(inv(inv(x1 * x3) - (x2 * x1)))"
44,0.099022806,"(((11.108735 - sqrt(sqrt(x0))) + ((square(x2) * (sqrt(x1) - ((x0 / x3) / exp(x1)))) / x3)) * (square(x2 + (x2 - x0)) - exp(x1))) + square(inv(inv(x1 * x3) - (x2 * x1)))"
45,0.098838665,"(inv(square(inv(x1 * x3) - (x2 * x1))) + ((((square(x2) * (sqrt(x1) - ((x0 / x3) / exp(x1)))) / x3) + (11.108735 - sqrt(sqrt(x0)))) * square(x0 - (x2 + x2)))) - (x1 * x3)"
47,0.09835911,"(square(x2 + (x2 - x0)) * (((((sqrt(x1) - ((x0 / x3) / exp(x1))) * square(x2)) / x3) + 11.108735) - sqrt(sqrt(x0)))) + (inv(square(inv(x3 * x1) - (x2 * x1))) - (x1 * (x2 + x3)))"
49,0.09835451,"((((((((sqrt(x1) - ((x0 / x3) / exp(x1))) * square(x2)) / x3) + 11.108735) - sqrt(sqrt(x0))) * square(x2 + (x2 - x0))) - x1) + inv(square(inv(x3 * x1) - (x2 * x1)))) - (x1 * (x3 + x2))"
50,0.09824082,"((square(x2 + (x2 - x0)) * (((((sqrt(x1) - ((x0 / x3) / exp(x1))) * square(x2)) / x3) + 11.108735) - sqrt(sqrt(x0)))) - exp(x1)) + (inv(square(inv(x3 * x1) - (x2 * x1))) - (x1 * (x2 + x3)))"
