Complexity,Loss,Equation
1,0.93745446,"5.6908007"
3,0.42091522,"49.876472 - x4"
4,0.41920435,"cube(49.31278 - x4)"
5,0.41520143,"x1 / (48.40544 - x4)"
6,0.22283845,"(x0 / sqrt(x1)) - x4"
7,0.16994528,"((x4 * -0.018127626) * x1) + x5"
8,0.16893959,"cube((x1 * (x4 * -0.018152103)) + x5)"
9,0.12790775,"(((x4 * -0.0332118) + 0.71874446) * x1) + x5"
10,0.12789868,"cube((((x4 * -0.0332118) + 0.71874446) * x1) + x5)"
11,0.1263223,"((x5 + (-0.027477521 * (x1 * x4))) * 2.231704) + x1"
12,0.11403573,"x5 + ((x1 * ((x4 * -0.01814557) + sqrt(x2))) - x4)"
13,0.11270479,"x5 - ((0.17955697 / (0.045687642 + (x5 * square(inv(x4))))) * x1)"
14,0.11249208,"cube(x5 - (x1 * (0.17955697 / ((x5 * square(inv(x4))) + 0.045687642))))"
15,0.101216085,"x5 - ((x1 / ((x3 + x2) + (square(inv(x4)) * x5))) * 0.17098634)"
16,0.10109106,"cube(x5 - ((x1 * 0.17082146) / (x3 + ((square(inv(x4)) * x5) + x2))))"
17,0.09830897,"x5 - ((-6.8275504 + (x1 * 0.18594368)) / (x3 + ((x5 * inv(square(x4))) + x2)))"
18,0.09827395,"cube(x5 - ((-6.8275504 + (x1 * 0.18594368)) / ((x5 * inv(square(x4))) + (x3 + x2))))"
19,0.09745455,"(x5 - (((x1 * 0.18580604) + -6.8275504) / (x3 + (x2 + (x5 * inv(square(x4))))))) * x5"
20,0.089401156,"x5 - ((0.1721748 / ((x2 + (x5 * square(inv(x4)))) + x3)) * (x1 - tan(x4 - 1.2222577)))"
21,0.0892945,"cube(x5 - (((x1 - tan(x4 - 1.2222577)) * 0.17217462) / ((x3 + x2) + (x5 * square(inv(x4))))))"
22,0.08872727,"(x5 - ((0.172324 / (x2 + ((x5 * square(inv(x4))) + x3))) * (x1 - tan(x4 - 1.2222582)))) * x0"
25,0.088431105,"cube(x5 - ((0.15618342 / ((x3 + x2) + (square(inv(x4)) * x5))) * ((x1 - tan(x4 - 1.2251997)) / (0.8975492 + x2))))"
26,0.088,"(x5 - ((0.15618342 / ((x3 + x2) + (inv(square(x4)) * x5))) * ((x1 - tan(x4 - 1.2251997)) / (x2 + 0.8975492)))) / 0.003809823"
27,0.08571289,"((x5 - ((x1 * 0.17025702) / ((x3 + x2) + (x5 * square(inv(x4)))))) + tan(2.1598165 - x1)) - tan((x0 * 0.15769953) + x4)"
28,0.08554664,"cube(((tan(2.1598165 - x1) - tan(x4 + (x0 * 0.15769953))) + x5) - ((x1 * 0.17025702) / (x2 + ((x5 * square(inv(x4))) + x3))))"
29,0.085090905,"(((x5 - ((x1 / (x2 + (x3 + (inv(square(x4)) * x5)))) * 0.17025702)) + tan(2.1598165 - x1)) - tan((x0 * 0.15769953) + x4)) / 0.06828725"
30,0.084030904,"x5 - ((((x1 / ((inv(square(x4)) * x5) + (x2 + x3))) - tan(x1 - 0.6455068)) * 0.17105108) - (tan(x0) - tan(x4 + (x0 * 0.15769948))))"
