Complexity,Loss,Equation
1,0.9243634,"5.342767"
3,0.4096413,"48.18713 - x4"
4,0.40436363,"112492.414 - cube(x4)"
5,0.18618181,"25348.486 - (x1 * x4)"
7,0.15515321,"((13101.108 / x1) - x4) + 19.621035"
8,0.13834421,"(53.529198 * sqrt(x5 / x1)) - x4"
9,0.12544633,"((x5 * (37.64079 / x1)) + 17.559399) - x4"
10,0.12277725,"sqrt(x5) + ((x5 * (35.683357 / x1)) - x4)"
11,0.12,"(((x5 * 37.962166) / x1) + (16.974415 - x4)) * x0"
12,0.11636364,"45005.86 * (sqrt(x5) + ((x5 * (35.570477 / x1)) - x4))"
14,0.10909091,"x1 * (((x5 * 37.254772) / x1) + ((17.172262 - cos(x4)) - x4))"
16,0.10885078,"(log(square(square(square(x1)))) * ((x5 / x1) + (x2 + sqrt(x3)))) - x4"
17,0.108478196,"((tan(x2 + sqrt(x3)) + (x5 / x1)) * log(square(square(square(x1))))) - x4"
18,0.103271075,"(((sqrt(x3) + ((x5 / x1) + x2)) * log(square(square(square(x1))))) - x4) * x4"
19,0.102545455,"x1 * ((((sqrt(x3) + inv(x4)) + (x5 / x1)) * log(square(square(square(x1))))) - x4)"
20,0.09527263,"((((x5 / x1) + sqrt((x2 * 0.3922543) + x3)) * log(square(square(square(x1))))) - x4) / 0.009200963"
21,0.09236363,"(((square(x2 * 7.440661) + ((x5 / x1) + sqrt(x3))) * log(square(square(square(x1))))) - x4) / 1.6198495e-6"
22,0.09234656,"((log(square(square(square(x1)))) * (sqrt(x3) + ((x5 / x1) + square(tan(x2 * 7.4287634))))) - x4) / x3"
23,0.088,"((log(square(square(square(x1)))) * (x5 / x1)) - ((x4 - (x2 * 162.55756)) - (0.8305236 * (x5 * x3)))) * x1"
25,0.087272726,"((log(square(square(square(x1)))) * (x5 / (x1 - 2.3061018))) - ((x4 - (x2 * 149.0631)) - ((x5 * x3) * 0.8393533))) * x1"
27,0.083636366,"x1 * (((log(square(square(square(x1)))) * x5) / (x1 + tan(log(x4)))) - ((x4 - (x2 * 149.12515)) - (x3 * (x5 * 0.84329736))))"
29,0.08290909,"(((log(square(square(square(x1)))) * x5) / (tan(log(x4 / 0.9844715)) + x1)) - ((x4 - (x2 * 149.12515)) - ((x3 * 0.843681) * x5))) * x1"
30,0.081454545,"(((x5 - inv(cos(square(x1 * 0.19987158)))) * (log(square(square(square(x1)))) / x1)) - ((x4 - (x2 * 137.91501)) - ((x5 * 0.8644363) * x3))) * x5"
31,0.07490909,"(((cos(inv(x2 * (50265.363 * x3))) / x1) * (log(square(square(square(x1)))) * x5)) - ((x4 - (x2 * 170.279)) - ((x5 * x3) * 0.8220921))) * x5"
34,0.07418182,"x0 * ((((log(square(square(x1))) * cos(inv(((x3 * x5) * x2) * 97.52083))) / x1) * x5) - (((x4 - (x2 * 137.91525)) - ((x5 * x3) * 0.8157653)) * 0.48958093))"
39,0.07127273,"(x5 - tan(x3 * 97.520836)) * (((log(square(square(x1))) * (cos(inv(x3 * ((x2 * 97.52083) * x5))) / x1)) * x5) - (((x4 - (x2 * 137.91525)) - (x5 * (x3 * 0.8159974))) * 0.48897323))"
43,0.06909091,"(x5 - tan(cos(cos(x4) * 97.520836) * 97.520836)) * ((log(square(square(x1))) * ((cos(inv(x3 * (x2 * (97.52083 * x5)))) / x1) * x5)) - (((x4 - (x2 * 137.91525)) - (x5 * (x3 * 0.8159974))) * 0.48897323))"
