Complexity,Loss,Equation
1,0.928,"x0"
3,0.5765724,"x3 - x0"
5,0.47618967,"x3 - exp(sqrt(x2))"
6,0.41027007,"48.482742 - x2"
8,0.26060268,"square(x0 / x2) + (x3 - x0)"
9,0.1421036,"x3 - sqrt(sqrt(x2) * (x2 * x0))"
10,0.14181818,"square(x3) - ((x0 / sqrt(inv(x2))) * x2)"
11,0.13853154,"x3 - sqrt(x2 * ((sqrt(x2) * x0) - x2))"
12,0.13853152,"x3 - sqrt(x2 * (sqrt(x2) * (x0 - sqrt(x2))))"
13,0.1284382,"(((5.323528 - sqrt(x0)) * x2) + x3) + x3"
15,0.128,"(x3 + (((5.327702 - sqrt(x0)) * x2) + x3)) * x0"
16,0.12316638,"(exp(x1) * (x3 + x3)) - (x2 * (sqrt(x0) + -5.17753))"
17,0.11854546,"(((x3 + x3) - ((-5.314759 + sqrt(x0)) * x2)) / x1) + x0"
25,0.11709091,"(((x3 + (x3 + (x1 * x0))) - (x2 * (sqrt(x0) + -5.288176))) / inv(square(x3 * x1))) - x2"
26,0.11490909,"(((x3 + ((x1 * x0) - (x2 * (sqrt(x0) + -5.3177853)))) + x3) / inv(square(square(x1 * x3)))) - x3"
27,0.11127273,"(((((x0 * x1) - (x2 * (sqrt(x0) + -5.288176))) + x3) + x3) / square(inv(exp(x3 * x1)))) - square(x2)"
29,0.10981818,"((((x3 + x3) + (x1 * x0)) - (x2 * (-5.30805 + sqrt(x0)))) / square(inv(exp(x1 * (x3 + x2))))) - square(x2)"
30,0.10981809,"((x3 + (((x0 * x1) + x3) - (x2 * (sqrt(x0) + -5.291522)))) / inv(square(x2 + (-0.3194722 / x1)))) - x2"
31,0.10909091,"(((((x3 + x3) + (x0 * x1)) - (x2 * (-5.30805 + sqrt(x0)))) / square(inv(exp(x1 * (x3 + x2))))) - square(x2)) - x3"
33,0.10692382,"((((x3 + x3) - ((sqrt(x0) + -5.307207) * x2)) + (x0 * x1)) / inv(square((exp(x1) * (-0.31857264 / x1)) + x2))) - x2"
34,0.10545454,"(((((x3 + (x0 * x1)) + (x3 - (x2 * (sqrt(x0) + -5.291522)))) / square(inv(x2 + (-0.3194722 / x1)))) - x2) / x1) + x0"
