Complexity,Loss,Equation
1,0.9309091,"x3"
3,0.57125413,"x3 - x1"
4,0.5529023,"x0 - square(x2)"
5,0.42217362,"x0 - exp(sqrt(x2))"
6,0.23006974,"(x0 / sqrt(x1)) - x2"
8,0.21965505,"(x0 + x3) - (sqrt(x1) * x2)"
9,0.13179593,"square(x3 / x2) - (x1 / sqrt(x2))"
12,0.12716068,"((sqrt(x2) * square(x3 / x2)) - x1) + sqrt(x2)"
13,0.12287693,"(((x3 / x1) + square(x3 / x2)) * sqrt(x2)) - x1"
14,0.120620735,"((sqrt(x2) + 0.8747066) * square(x3 / x2)) - x1"
16,0.12,"(square(x3 / x2) - (x1 / (sqrt(x2) - -0.87419885))) * x3"
17,0.11636364,"(square((x2 + (x3 + x2)) * 2.1283963) / x2) - (x2 * x1)"
18,0.10424574,"(square(-32.376373 * x3) / (x2 * x0)) - square(x2 / (x3 / x1))"
20,0.09963656,"((square(x3 * -30.74377) / (x0 * x2)) + x3) - square(x2 / (x3 / x1))"
21,0.099636376,"(square(x3 * 31.875277) / (x2 * x0)) - square(x2 / (x3 / (x1 - sqrt(x2))))"
22,0.09963636,"((square(x3 * 30.946482) / (x0 * x2)) - (square(x2 / (x3 / x1)) - x3)) - x2"
24,0.09963408,"x2 + ((square(-31.962692 * x3) / (x0 * x2)) - square(x2 / (x3 / (x1 - (x0 / x1)))))"
25,0.09320806,"(square(31.875277 * x3) / (x2 * x0)) - square(x2 / ((x3 / x1) - (sqrt(x2) / (x2 - x1))))"
27,0.09309091,"(square(x3 * -31.96528) / ((x0 * x2) + x1)) - square(x2 / ((sqrt(x2) / (x2 - x1)) - (x3 / x1)))"
30,0.09242555,"x2 + ((square(-31.962692 * x3) / (x0 * x2)) - square(x2 / ((x0 / (x2 + ((x2 - x1) * x1))) - (x3 / x1))))"
31,0.09236363,"(((square(x3 * -31.96528) / ((x0 * x2) + x0)) - square(x2 / ((sqrt(x2) / (x2 - x1)) - (x3 / x1)))) * x2) + x0"
36,0.08945455,"((square(x3 * -32.137653) / (x0 * x2)) + (x2 - square(x2 / (x3 / x1)))) - (square(x0) / ((x2 - x1) * (x3 - (x1 / 0.956782))))"
